image_name,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y
image0480.jpg,0.12212529738302934,0.35835095137420714,0.46788261325510083,0.054968299120912306,0.8009515995925797,0.2378435517970402,0.8215701823949247,0.6511627906976745,0.4940523394131642,0.9090909090909091,0.13798573866524866,0.7632135074664206,0.4409199048374306,0.226215644820296,0.4203013481363997,0.386892177589852,0.4123711340206186,0.522198731501057,0.4226803993204769,0.6501056850562725,0.4496431403647898,0.7864693446088795,0.5186360031720857,0.788583509513742,0.5368754956383822,0.6405919661733616,0.5455987311657414,0.5126849894291755,0.5368754956383822,0.3784355179704017,0.5114988104678827,0.226215644820296
image0481.jpg,0.12133227597145123,0.32558139534883723,0.47264076130055516,0.05813953488372093,0.8207771609833466,0.3033826638477801,0.8326724821570183,0.6955602536997886,0.486122125297383,0.9006342494714588,0.13639968279143536,0.6997885835095137,0.43774781919111816,0.2156448202959831,0.4203013481363997,0.37209302325581395,0.41554321966693103,0.5095137420718816,0.4282315622521808,0.638477801268499,0.4536082474226804,0.7769556025369978,0.5233941316415543,0.791754756871036,0.5408406026962728,0.645877378435518,0.5487708168120539,0.5190274841437632,0.5337034099920698,0.3858350951374207,0.5099127676447264,0.23150104548796716
image0482.jpg,0.12291831879460746,0.34355179704016914,0.47184773988897705,0.06765327695560254,0.816812053925456,0.28118393234672306,0.8310864393338621,0.678646934460888,0.48850118953211735,0.9090909090909091,0.1316415543219667,0.7198731501057083,0.4393338620142744,0.22304439746300211,0.4218873909595559,0.3805496828752643,0.4147501982553529,0.5169133192389006,0.42505947660586835,0.645877378435518,0.45043616177636797,0.7832980972515857,0.52101506740682,0.7938689217758985,0.5384615384615384,0.645877378435518,0.5463917525773195,0.5190274841437632,0.535289452815226,0.3879492600422833,0.5099127676447264,0.23255813953488372
image0483.jpg,0.12212529738302934,0.37526427061310785,0.46312450436161773,0.046511627906976744,0.8041237113402062,0.19978858350951373,0.823156225218081,0.6543340380549683,0.4900872323552736,0.9069767441860465,0.13481363996827914,0.7463002114164905,0.43854084060269627,0.21987315010570824,0.4203013481363997,0.38266384778012685,0.4139571768437748,0.5190274841437632,0.42426645519429024,0.6490486257928119,0.4488501189532117,0.7864693446088795,0.5178429817605076,0.7822410147991543,0.535289452815226,0.6321353065539111,0.5455987311657414,0.5063424947145877,0.5376685170499603,0.37526427061310785,0.5114988104678827,0.21987315010570824
image0484.jpg,0.1189532117367169,0.339323467230444,0.46629659000793017,0.0507399577167019,0.8144330092667071,0.2452431057750887,0.8263283108643934,0.6670190274841439,0.4900872323552736,0.8985200845665962,0.13481363996827914,0.7093023255813954,0.4345757335448057,0.21247357293868924,0.4195083267248216,0.3720930348502992,0.4139571768437748,0.507399577167019,0.42664551942902457,0.6363636363636364,0.4536082474226804,0.7727272727272727,0.5218080888183981,0.7801268498942917,0.5376685170499603,0.6342494714587738,0.5487708168120539,0.507399577167019,0.5344964314036479,0.37632135306553915,0.5091197462331483,0.21987315010570824
image0485.jpg,0.12133227597145123,0.33192389006342493,0.4702616970658208,0.06765327695560254,0.8128469468675654,0.26955602536997886,0.830293417922284,0.6807610993657505,0.48850118953211735,0.9112050739957717,0.1324345757335448,0.7061310782241015,0.43616177636796194,0.21987315010570824,0.4203013481363997,0.3773784355179704,0.4147501982553529,0.5126849894291755,0.42664551942902457,0.6427061310782242,0.4512291831879461,0.7811839439412084,0.52101506740682,0.788583509513742,0.5392545598731165,0.6437632135306554,0.5487708168120539,0.5169133192389006,0.5360824742268041,0.38266384778012685,0.5107057890563046,0.23044397463002114
image0486.jpg,0.13005551149881048,0.3879492600422833,0.46471054718477395,0.10465116279069768,0.8112609040444092,0.2241014799154334,0.8310864393338621,0.6701902748414377,0.4948453608247423,0.9566596194503171,0.13719270420301347,0.7505285412262157,0.4401268834258525,0.24418604651162792,0.42664551942902457,0.40274841437632136,0.41871530531324347,0.5391120507399577,0.4282315622521808,0.6701902748414377,0.4528152194857738,0.8118393350617157,0.5218080888183981,0.8086680761099366,0.542426645519429,0.6553911205073996,0.5527359238699445,0.5295983086680761,0.5408406026962728,0.39852008456659616,0.5114988104678827,0.25052854122621565
image0487.jpg,0.12053925455987312,0.33192389006342493,0.4702616970658208,0.07399577167019028,0.8191911181601903,0.29175475687103597,0.8326724821570183,0.6828752642706131,0.48850118953211735,0.919661733615222,0.13402061855670103,0.7167019027484143,0.4345757335448057,0.2241014799154334,0.41871530531324347,0.38266384778012685,0.4115781126090405,0.5179704016913319,0.42585249801744646,0.645877378435518,0.45043616177636797,0.7864693446088795,0.52101506740682,0.7980972515856237,0.5376685170499603,0.650105708245243,0.5463917525773195,0.522198731501057,0.5344964314036479,0.3890063424947146,0.507533703409992,0.2367864693446089
image0488.jpg,0.12053925455987312,0.3361522198731501,0.47105471847739894,0.0507399577167019,0.8152260111022998,0.2621564482029598,0.8287073750991277,0.6754756871035942,0.48850118953211735,0.8942917547568711,0.13322759714512292,0.7135306553911205,0.43854084060269627,0.2156448202959831,0.4218873909595559,0.37526427061310785,0.41554321966693103,0.5095137420718816,0.42664551942902457,0.6405919661733616,0.45043616177636797,0.7769556025369978,0.5202220459952419,0.7843551797040169,0.5368754956383822,0.638477801268499,0.5471847739888976,0.5116279069767442,0.5360824742268041,0.3784355179704017,0.5114988104678827,0.2241014799154334
image0489.jpg,0.12291831879460746,0.33192389006342493,0.47264076130055516,0.06236786469344609,0.8199841395717684,0.29175475687103597,0.8310864393338621,0.678646934460888,0.48850118953211735,0.9059196617336153,0.1324345757335448,0.7156448202959831,0.43854084060269627,0.21987315010570824,0.4203013481363997,0.3784355179704017,0.4139571768437748,0.5137420718816067,0.42585249801744646,0.6437632135306554,0.4496431403647898,0.7822410147991543,0.52101506740682,0.791754756871036,0.5376685170499603,0.645877378435518,0.5471847739888976,0.5169133192389006,0.535289452815226,0.3858350951374207,0.5107057890563046,0.23150105708245242
