image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Orimage000.jpg,92.5,91.7,414.0,408.5,orange
Orimage001.jpg,89.7,93.3,448.0,426.0,orange
Orimage002.jpg,86.4,95.7,451.8,426.9,orange
Orimage003.jpg,79.0,102.2,463.9,425.3,orange
Orimage004.jpg,69.0,104.2,465.3,414.7,orange
Orimage005.jpg,44.4,107.3,481.7,412.2,orange
Orimage006.jpg,58.4,88.6,468.1,411.2,orange
Orimage007.jpg,88.2,64.1,450.1,409.2,orange
Orimage008.jpg,84.9,75.5,433.1,405.5,orange
Orimage009.jpg,86.4,65.9,433.4,413.1,orange
Orimage010.jpg,64.9,123.5,428.1,454.1,orange
Orimage011.jpg,60.1,139.3,488.1,481.4,orange
Orimage012.jpg,57.1,142.8,487.6,458.6,orange
Orimage013.jpg,45.0,119.8,488.5,421.6,orange
Orimage014.jpg,22.1,77.7,475.9,383.1,orange
Orimage015.jpg,80.1,103.5,480.2,441.7,orange
Orimage016.jpg,88.2,82.9,455.7,418.1,orange
Orimage017.jpg,55.9,133.6,469.5,448.1,orange
Orimage018.jpg,57.3,120.1,463.4,439.4,orange
Orimage019.jpg,67.9,95.9,446.9,419.7,orange
Orimage020.jpg,62.6,94.1,480.9,448.1,orange
Orimage021.jpg,63.1,90.1,489.6,489.7,orange
Orimage022.jpg,66.3,74.6,457.1,456.0,orange
Orimage023.jpg,66.3,81.7,442.4,421.4,orange
Orimage024.jpg,57.7,111.1,463.1,448.2,orange
Orimage025.jpg,68.6,98.9,458.2,448.9,orange
Orimage026.jpg,78.1,76.7,446.6,432.2,orange
Orimage027.jpg,50.3,98.1,523.8,536.8,orange
Orimage028.jpg,49.3,72.7,554.9,525.0,orange
Orimage029.jpg,25.7,81.8,536.3,478.2,orange
Orimage030.jpg,19.1,94.0,522.7,446.4,orange
Orimage031.jpg,28.3,120.1,534.0,532.1,orange
Orimage032.jpg,53.8,102.8,461.7,450.4,orange
Orimage033.jpg,40.2,76.5,687.5,675.8,orange
Orimage034.jpg,38.8,58.9,711.9,735.7,orange
Orimage035.jpg,29.2,58.3,603.7,639.0,orange
Orimage036.jpg,11.9,29.5,615.3,661.2,orange
Orimage037.jpg,14.3,40.2,600.2,580.9,orange
Orimage038.jpg,26.8,86.3,658.2,682.8,orange
Orimage039.jpg,22.4,93.5,579.9,680.8,orange
Orimage040.jpg,44.8,94.3,577.7,528.8,orange
Orimage041.jpg,29.1,108.9,839.8,833.8,orange
Orimage042.jpg,33.3,98.6,616.4,722.9,orange
Orimage043.jpg,4.4,51.0,659.8,589.3,orange
Orimage044.jpg,9.7,46.5,703.2,808.6,orange
Orimage045.jpg,24.2,82.9,963.1,1018.6,orange
Orimage046.jpg,15.8,67.4,844.4,820.3,orange
Orimage047.jpg,19.0,92.8,1201.6,1220.1,orange
Orimage048.jpg,18.8,84.7,1065.0,1120.1,orange
Orimage049.jpg,27.2,81.4,617.5,642.0,orange
