image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Orimage000.jpg,702.9,402.6,33.7,72.2,552.9,551.9,orange
Orimage001.jpg,683.2,384.8,7.3,91.3,535,535.7,orange
Orimage002.jpg,696.9,396.4,24.2,94.8,541.9,541.7,orange
Orimage003.jpg,712.5,411.9,3.4,86,559.7,559.2,orange
Orimage004.jpg,717.7,418.8,7.6,80.1,574.5,573.8,orange
Orimage005.jpg,722.1,422.6,13.7,78.1,575.5,575,orange
Orimage006.jpg,714.1,414.8,23.5,75.6,570.1,569.9,orange
Orimage007.jpg,700.1,400.2,15.7,79.2,551.7,551.1,orange
Orimage008.jpg,710.5,410.5,8.1,79.9,565.2,564.6,orange
Orimage009.jpg,681.2,383.8,4.7,78.3,543,543,orange
Orimage010.jpg,744.5,444.4,17.2,74.2,597.7,598.5,orange
Orimage011.jpg,705.9,407.6,10.1,74.2,570,569.3,orange
Orimage012.jpg,729.5,429.1,17.9,71.2,582.6,581.6,orange
Orimage013.jpg,726.5,426.2,6.4,65.7,574.6,574,orange
Orimage014.jpg,737.6,435.3,13.4,72,594.3,594.6,orange
Orimage015.jpg,684.6,382.6,19.9,89.1,534,534.1,orange
Orimage016.jpg,675.2,374.4,8.3,62.3,536.9,536.1,orange
Orimage017.jpg,732.6,430.1,14.5,62.6,594.2,594.2,orange
Orimage018.jpg,716.4,413.7,13.5,70.4,570.7,569.9,orange
Orimage019.jpg,712.4,409.7,24.7,75.4,567,566.3,orange
