image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y
Gimage00.jpg,91.38859139655804,75.49620159769812,289.68554453712864,336.13745850759386,3,0.08859303,0.3510517,0.42971405,0.10741605,0.77417827,0.36352623,0.7830092,0.7130633,0.46152902,0.9843805,0.10989171,0.79656166,0.39278832,0.26527575,0.37548098,0.4257452,0.37025744,0.5635516,0.38592932,0.69721067,0.41654116,0.8432674,0.48801798,0.85886747,0.4992608,0.7029206,0.50333315,0.56747764,0.48817983,0.4295312,0.46455508,0.27260843
Gimage01.jpg,79.71707060975557,84.3301415665508,324.3855781021416,337.26686172016855,3,0.11380688,0.32933676,0.49018234,0.07354695,0.837928,0.3319315,0.8285309,0.68280524,0.46896285,0.92659265,0.11058794,0.7127226,0.4457528,0.233041,0.41882044,0.38624123,0.4056056,0.5150405,0.41464895,0.64205843,0.43586636,0.78439415,0.50855815,0.7984215,0.5328989,0.6498269,0.54659885,0.5233594,0.538596,0.39450166,0.5189307,0.24466062
Gimage02.jpg,76.20131840823777,84.99260292524076,321.41299214111956,354.94746180951336,3,0.09931855,0.32534155,0.4609744,0.055022974,0.80793554,0.3201522,0.8085869,0.689538,0.4502771,0.9327469,0.10189849,0.6964302,0.4200089,0.22013144,0.396533,0.37534472,0.3845643,0.5063613,0.394033,0.6353249,0.41684404,0.7813997,0.48886546,0.79392874,0.5118685,0.6440224,0.5229451,0.51674855,0.51346874,0.38598123,0.49326962,0.23518655
Gimage03.jpg,73.06190850661292,89.20047087094552,332.0465901850385,325.1383587275467,3,0.16213144,0.31308842,0.49198455,0.024262743,0.83828,0.25879222,0.8551637,0.6605137,0.5141734,0.9156396,0.16698922,0.67825407,0.46157542,0.18234,0.44444895,0.34609362,0.43796808,0.48407045,0.45191893,0.6172547,0.47918034,0.76607156,0.54953814,0.77589405,0.5696274,0.619276,0.5772482,0.48872322,0.5616122,0.35482222,0.5323912,0.19636217
Gimage04.jpg,58.72903067632361,83.3786111847264,328.3114044742264,320.8708901622468,3,0.14336172,0.37888792,0.49860126,0.09021338,0.8566316,0.2889429,0.85926473,0.7413517,0.49578935,0.9628191,0.14860775,0.71492934,0.4680871,0.23588704,0.45094076,0.39691326,0.4416822,0.5342743,0.4511971,0.6691619,0.47044906,0.8185803,0.5396774,0.82409644,0.56700706,0.67055196,0.57856613,0.5408316,0.56690055,0.40839383,0.5407922,0.25503078
Gimage05.jpg,51.32607171224072,115.75059284147082,348.60441345700235,338.13986861622607,3,0.16851448,0.35723874,0.49937144,0.08796244,0.85044986,0.30695784,0.87650985,0.70917183,0.54251254,0.95955485,0.18640205,0.71116936,0.47365433,0.2343573,0.46114382,0.38973686,0.4577126,0.52211213,0.47432843,0.6530982,0.5035053,0.80201703,0.57550925,0.8118693,0.5915633,0.6567096,0.5957101,0.5278874,0.5773984,0.39810374,0.5440245,0.2485156
Gimage06.jpg,55.409304431851524,92.36781772748328,339.52688854260407,341.425953257445,3,0.10416375,0.32345966,0.4558033,0.06479656,0.8188097,0.30744937,0.82531613,0.67586225,0.47409552,0.9277765,0.11917001,0.7088101,0.42171925,0.21200013,0.4036035,0.36959213,0.39618087,0.5026755,0.40996733,0.6346854,0.43729773,0.7839601,0.50676244,0.79637307,0.52587205,0.6410166,0.5333548,0.5092554,0.519498,0.37792102,0.49273008,0.22594468
Gimage07.jpg,95.24138477689904,69.29857552678169,337.3471067707371,355.18649710393345,3,0.1824322,0.29795474,0.5393752,0.037083123,0.8809789,0.29917985,0.8790538,0.645092,0.5304109,0.8880087,0.17961505,0.68800664,0.4974359,0.20414254,0.47407347,0.3585511,0.46264204,0.48876086,0.47263175,0.61481935,0.4961368,0.75424254,0.5664466,0.7663742,0.58763343,0.6199101,0.5988112,0.49513197,0.5890893,0.36642534,0.5705633,0.21497418
Gimage08.jpg,91.22348877952723,67.31011517689964,310.47057279592883,333.266500530294,3,0.0832331,0.371508,0.44585377,0.0998058,0.7981239,0.33308426,0.8094902,0.6987568,0.46202064,0.950489,0.099348806,0.73341876,0.41091347,0.2548422,0.39264736,0.40920284,0.3852811,0.53957814,0.39882818,0.6664322,0.42500645,0.80811054,0.4961927,0.81807953,0.51429605,0.6688196,0.52178866,0.5433448,0.5079718,0.4148242,0.48339337,0.26577476
Gimage09.jpg,88.43858531814075,59.83068345303916,320.3063704731838,314.93975617405255,3,0.11105541,0.34283912,0.461238,0.06254527,0.8081149,0.30701748,0.8174055,0.74149054,0.47246164,0.9461544,0.12293814,0.69859105,0.43018112,0.23289318,0.4138624,0.3914229,0.40713292,0.526613,0.41894093,0.6575691,0.44153848,0.80184424,0.5107626,0.81141293,0.5320167,0.6631885,0.5408487,0.5378406,0.5280966,0.4070541,0.5032299,0.25185832
Gimage10.jpg,39.306954187826726,88.76931604894287,325.3389706638562,325.96688589194196,3,0.12557825,0.32090908,0.47442955,0.04067717,0.8330286,0.29168633,0.83650684,0.6659747,0.4867444,0.9281837,0.12975648,0.7099664,0.4423963,0.20008518,0.42367572,0.3606919,0.41529498,0.49661154,0.42737022,0.6296886,0.45219174,0.777113,0.52120847,0.7888157,0.5418827,0.6331232,0.5511257,0.50134236,0.5374458,0.36853284,0.5111539,0.21226327
Gimage11.jpg,62.74518857707971,89.53950242984371,329.0916995805074,288.7330018117939,3,0.17351255,0.4204898,0.5309269,0.13380462,0.88634527,0.33582276,0.8882516,0.7460492,0.523708,0.96709985,0.17418608,0.74790025,0.49846616,0.2779889,0.47960538,0.4315819,0.4692104,0.5641007,0.47822943,0.6925259,0.4963491,0.8335796,0.5673723,0.8419072,0.5921562,0.69333553,0.6041618,0.5678093,0.59331524,0.43939114,0.5692513,0.2910011
Gimage12.jpg,58.43348522982143,82.83111057630488,341.48107338158263,282.95024893577454,3,0.16319709,0.31999123,0.5129143,0.018771714,0.876166,0.2146869,0.8969326,0.66471565,0.54320085,0.895534,0.18381588,0.65811354,0.48450845,0.17569064,0.470404,0.33698624,0.46554986,0.4729699,0.48067403,0.6043852,0.5088793,0.7497838,0.5813655,0.75480574,0.6033263,0.6032809,0.6108254,0.47621605,0.5943743,0.34560144,0.56302613,0.19198619
