image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Fiimage000.jpg,230.5,92,55.7,52.9,168.2,169.1,fig
Fiimage001.jpg,270,130.5,52.4,52.4,205.1,205,fig
Fiimage002.jpg,261.6,122.4,58,48.9,197.5,197.6,fig
Fiimage003.jpg,280.6,140.2,53.9,56.5,216.7,216,fig
Fiimage004.jpg,221.7,85.7,53.1,45.5,164.4,167.3,fig
Fiimage005.jpg,277.9,131.7,44.5,45.5,209.7,202.5,fig
Fiimage006.jpg,287.8,141.5,44.7,51.1,220.6,213.3,fig
Fiimage007.jpg,267.8,128.3,49.8,49.5,202.5,201.8,fig
Fiimage008.jpg,281.9,138.1,55.4,46.4,217.4,213,fig
Fiimage009.jpg,281.5,138.3,53,54.2,218.1,214.4,fig
Fiimage010.jpg,275.3,135.6,43.1,49.4,207.8,207.4,fig
Fiimage011.jpg,266.2,126.9,51.7,48.9,199.5,199.2,fig
Fiimage012.jpg,284.9,140.5,46.5,43.7,215.9,210.1,fig
Fiimage013.jpg,269,142.4,47.6,50.9,199.2,211.9,fig
Fiimage014.jpg,267.6,128.5,45.1,44.3,199.4,199,fig
Fiimage015.jpg,267.3,128.6,69.5,56.1,205.4,205.6,fig
Fiimage016.jpg,278,138.8,65.2,56.6,215,214.7,fig
Fiimage017.jpg,277.8,138.8,52.1,50.6,211.6,211.4,fig
Fiimage018.jpg,269.6,130.6,48.3,47.5,204.1,204.7,fig
Fiimage019.jpg,283.6,143.9,47.9,45,215.3,215.2,fig
Fiimage020.jpg,274,135.2,46.8,48.5,204.4,204.9,fig
Fiimage021.jpg,282.1,143.9,48.8,44.8,212.3,213.4,fig
Fiimage022.jpg,270.6,132,48.5,44.3,202.5,202.9,fig
Fiimage023.jpg,268,129.4,47.6,39,197.6,197.9,fig
Fiimage024.jpg,225.4,86.8,42.4,50.3,156.6,156.3,fig
Fiimage025.jpg,295.6,156.9,47,68.4,229.2,229.9,fig
Fiimage026.jpg,265.6,126.7,47.3,45.9,195.1,194.9,fig
Fiimage027.jpg,264.5,125.4,44.8,41,193.2,193,fig
Fiimage028.jpg,255.8,116.7,30.9,40.7,182.4,182.1,fig
Fiimage029.jpg,269.2,130,48.1,48.5,199.9,199.3,fig
Fiimage030.jpg,260.1,126,47.2,45.8,189.3,193.9,fig
Fiimage031.jpg,275.8,137,42.3,47.1,207.4,208.4,fig
Fiimage032.jpg,272.8,134.2,44.7,44.4,204.9,205.9,fig
Fiimage033.jpg,260.7,121.8,64,54.3,195.5,195.5,fig
Fiimage034.jpg,231.6,96.7,59.2,41.1,173.7,174.2,fig
Fiimage035.jpg,257.7,118.1,53.1,41.7,199.9,195.8,fig
Fiimage036.jpg,273.1,137.6,66.9,56.6,212.8,212.9,fig
Fiimage037.jpg,263,127.3,44.8,45.7,193.2,192.6,fig
Fiimage038.jpg,250.4,113.7,35.7,40.9,179.9,177.6,fig
Fiimage039.jpg,285,148.8,49.7,51.4,215.8,215.1,fig
Fiimage040.jpg,291.9,156.8,52.2,48.9,225.4,225.3,fig
Fiimage041.jpg,276.8,141.8,48.2,51.7,213.4,213.8,fig
Fiimage042.jpg,271.1,136,36.9,32.2,204,204,fig
Fiimage043.jpg,275.4,139.4,53.3,40.4,212.4,211.5,fig
Fiimage044.jpg,223.3,88.7,56.9,46.5,164.6,165.1,fig
Fiimage045.jpg,246.7,112,48.5,45.9,182.1,182.3,fig
Fiimage046.jpg,254.9,120.4,51.5,46,192.6,193.2,fig
Fiimage047.jpg,262.1,123.2,54.3,43.9,200.6,197.2,fig
Fiimage048.jpg,262,123.4,44.6,43.5,192.4,189,fig
Fiimage049.jpg,299.5,154,47.6,43.4,229.4,223,fig
Fiimage050.jpg,225.9,91,54,45.3,166.9,167.4,fig
Fiimage051.jpg,235.6,100.7,55.7,41.3,176,176.5,fig
Fiimage052.jpg,253.5,118.1,59.4,41.5,193.1,192.9,fig
Fiimage053.jpg,256,120.4,46.7,45.2,190.4,190,fig
Fiimage054.jpg,268.6,132.7,50.3,47.5,202.9,202.3,fig
Fiimage055.jpg,254.9,120.6,62.6,51.4,195,196.4,fig
Fiimage056.jpg,278.4,143.3,57.3,49.8,214.2,214,fig
Fiimage057.jpg,287.6,149.8,46.7,55.1,223.9,220.7,fig
Fiimage058.jpg,271.5,135.8,52.5,58,211.6,211.8,fig
Fiimage059.jpg,346.1,211.2,88.2,23.9,288.2,289.4,fig
Fiimage060.jpg,254.8,119.6,39.8,51.1,183.8,184,fig
Fiimage061.jpg,257.5,122.1,49.9,42.9,193.8,193.2,fig
Fiimage062.jpg,252.3,116.8,52,41,191.3,190.8,fig
Fiimage063.jpg,260.7,125.1,44.6,43.7,192.8,192.5,fig
Fiimage064.jpg,278.2,142.1,49.2,48.2,215.5,214.4,fig
Fiimage065.jpg,278.5,143.6,54,44.3,214.9,215.1,fig
Fiimage066.jpg,254.7,119.8,51.9,41.7,192.6,193.5,fig
Fiimage067.jpg,267.9,129.6,63.4,60,205.8,206.1,fig
Fiimage068.jpg,306,166.9,49.5,49,240,240.8,fig
Fiimage069.jpg,275.1,136.2,47.2,49.8,208.2,208.1,fig
Fiimage070.jpg,286.1,147.3,43.2,53.2,220.4,220.6,fig
Fiimage071.jpg,274.8,136.2,44.6,48.2,202.8,202.7,fig
Fiimage072.jpg,277.8,139.2,39.8,51,208,208.1,fig
Fiimage073.jpg,280.7,142.2,55.4,46.8,210.7,210.8,fig
Fiimage074.jpg,287.5,149,57.2,48.4,217.8,218,fig
Fiimage075.jpg,294.9,157.1,49.1,48.4,224.5,225.4,fig
Fiimage076.jpg,275.3,136.8,50.8,51.2,210.1,210.6,fig
Fiimage077.jpg,283.9,139,55.3,50.9,222.4,216.7,fig
Fiimage078.jpg,272.9,133.1,45.3,48.8,203.1,202.3,fig
Fiimage079.jpg,271.8,162.3,47.9,57.6,204.8,234.4,fig
Fiimage080.jpg,288.6,145.8,42.8,48.1,216.3,212.4,fig
Fiimage081.jpg,309.2,167,44.2,63.2,242,238.4,fig
Fiimage082.jpg,278.4,139.2,40.6,45.4,210.7,210.8,fig
Fiimage083.jpg,291.2,150.7,48.5,46.2,225.7,224.1,fig
Fiimage084.jpg,285.6,146,48.9,40,221.1,220.4,fig
Fiimage085.jpg,273.8,135.3,44.1,40.4,206.1,206.2,fig
Fiimage086.jpg,271.4,132.8,41.3,41.2,203.1,203.1,fig
Fiimage087.jpg,275.3,136.8,40.1,37.3,204.8,205,fig
Fiimage088.jpg,267.5,129,44.3,44.3,199,199.2,fig
