image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Sbimage000.jpg,533.7,317.2,32.3,57.1,418.8,417.2,squarebottle
Sbimage001.jpg,554.7,337.9,23.4,23.3,441.6,440.3,squarebottle
Sbimage002.jpg,563,346,16.5,21.6,447.8,446.2,squarebottle
Sbimage003.jpg,546.5,329.3,33,36.9,429.7,428.6,squarebottle
Sbimage004.jpg,561.2,344.1,19.1,25.9,446.1,444.4,squarebottle
Sbimage005.jpg,534.2,317.3,18.4,39.9,418,415.9,squarebottle
Sbimage006.jpg,542.9,326.5,27.7,53.4,427,425.4,squarebottle
Sbimage007.jpg,561.5,344.9,33.5,28.5,445.1,444.3,squarebottle
Sbimage008.jpg,547.6,330.6,32.7,41,431.1,429.8,squarebottle
Sbimage009.jpg,557.8,341.1,18.7,37.4,441.5,440,squarebottle
Sbimage010.jpg,530,313.7,39.1,52.4,412,410.7,squarebottle
Sbimage011.jpg,556.9,340.1,26.7,25.4,440.5,439.3,squarebottle
Sbimage012.jpg,530.9,314.2,18.6,42.3,413.9,411.7,squarebottle
Sbimage013.jpg,550.1,333,21.7,40.1,434.2,431.9,squarebottle
Sbimage014.jpg,561.7,344.7,15.5,24.2,444.6,443.1,squarebottle
Sbimage015.jpg,520.6,303.9,25.2,61.8,402.4,400.8,squarebottle
Sbimage016.jpg,541.7,324.8,22.5,40.7,426.6,424.2,squarebottle
Sbimage017.jpg,562.4,345.3,18.1,17,446.1,444.4,squarebottle
Sbimage018.jpg,530.7,313.3,44.9,59.5,413.9,412.3,squarebottle
Sbimage019.jpg,555.1,338.3,22.3,44.3,438.1,436.3,squarebottle
