image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Banimage000.jpg,367.8,119.3,42.6,51.7,242.1,245.2,banana
Banimage001.jpg,414.7,166.2,24.2,33.9,282.8,286.1,banana
Banimage002.jpg,396.9,148.6,54.2,28.4,267.6,269.9,banana
Banimage003.jpg,432.9,184.4,45.2,10.6,300.4,302.1,banana
Banimage004.jpg,434.2,185.5,43.8,10.1,301,303.8,banana
Banimage005.jpg,436,186.8,44.2,10.3,301.8,303.5,banana
Banimage006.jpg,441.2,192,41.9,10.2,307.3,308.9,banana
Banimage007.jpg,441.1,192,36.7,10,307.6,308.6,banana
Banimage008.jpg,469.6,213.2,44.5,11.2,337.9,331.7,banana
Banimage009.jpg,443.3,194,42,10.1,310,312.4,banana
Banimage010.jpg,451.8,202.4,39.1,9.8,317.4,319,banana
Banimage011.jpg,444.1,194.8,46.4,15.1,308.7,311.1,banana
Banimage012.jpg,405.1,156.3,14.8,33.7,290.7,292.9,banana
Banimage013.jpg,441,188.5,31.5,45.9,321.5,320.7,banana
Banimage014.jpg,,,,,,,
Banimage015.jpg,436.4,187.6,13.4,33.3,303.7,305.7,banana
Banimage016.jpg,,,,,,,
Banimage017.jpg,434.6,186.2,11.5,29,300.4,303.5,banana
Banimage018.jpg,,,,,,,
Banimage019.jpg,,,,,,,
Banimage020.jpg,430.7,182,13.1,27.3,298.5,301.3,banana
Banimage021.jpg,421.2,172.7,11.8,27.8,316.8,320.1,banana
Banimage022.jpg,429.3,178.7,11.4,28.5,323,323.9,banana
Banimage023.jpg,419.4,171.1,12,25.6,293.2,295.5,banana
Banimage024.jpg,447.3,198.1,13.3,30,313,315.1,banana
Banimage025.jpg,458.2,208.9,25.7,25.8,319.3,322.3,banana
Banimage026.jpg,451,201.7,14.1,27.7,318.6,322.2,banana
Banimage027.jpg,412.3,163.7,20.2,48.3,277,279.5,banana
Banimage028.jpg,440.7,190.6,17.3,42,304.9,306.4,banana
Banimage029.jpg,,,,,,,
Banimage030.jpg,423.3,174.8,20.3,45.3,285.4,288.8,banana
Banimage031.jpg,435.3,186.1,19,43.4,300.5,303.4,banana
Banimage032.jpg,440.3,191.2,21.2,46.7,301.6,303.9,banana
Banimage033.jpg,459.8,208.3,20.8,47.5,324,323.7,banana
Banimage034.jpg,424.9,176.1,22.2,48.3,288.7,291.7,banana
Banimage035.jpg,445.3,195.8,18.4,46.2,309.3,311.3,banana
Banimage036.jpg,448.5,198.7,18,41.9,313.3,315.3,banana
Banimage037.jpg,439.8,190.2,26.2,48.9,299.9,302.4,banana
Banimage038.jpg,449.1,200.1,19.1,43.8,312.3,314.9,banana
Banimage039.jpg,435.2,185.7,26.3,47.8,303.3,305.2,banana
Banimage040.jpg,462.2,213.3,29.5,9.6,329.5,330.3,banana
Banimage041.jpg,455.4,206.5,39.1,17.2,321.2,323,banana
Banimage042.jpg,445.8,195.8,43.6,21.4,329.1,329.9,banana
Banimage043.jpg,407.2,158.2,40.1,21.2,317.4,319.6,banana
Banimage044.jpg,416.9,168.5,36.9,18.2,286.3,289.8,banana
Banimage045.jpg,449.6,200.6,35.5,16.2,314.4,315.8,banana
Banimage046.jpg,453.2,203.9,35.4,15.8,320.4,321.3,banana
Banimage047.jpg,453.3,204.1,34.6,21.5,320.5,322.2,banana
Banimage048.jpg,450.1,201.2,38.5,17.6,313.6,316,banana
Banimage049.jpg,454.2,205.1,34.8,14.2,319.8,322.6,banana
Banimage050.jpg,448.6,199.9,37.8,14.3,314.2,316.5,banana
Banimage051.jpg,425.2,176,41.2,21.1,304.3,306.1,banana
Banimage052.jpg,459.1,210,28.9,11.5,324.9,327.5,banana
Banimage053.jpg,456.9,207.9,30,13,324,327.8,banana
Banimage054.jpg,450.2,201.4,35.3,18.2,315.5,317.1,banana
Banimage055.jpg,438.5,189.6,38.8,17.9,306.2,309.2,banana
