image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Gimage00.jpg,27.7,23.3,151.1,157.1,bayberry
Gimage01.jpg,18.8,18.9,165.7,162.5,bayberry
Gimage02.jpg,16.2,16.7,167.1,164,bayberry
Gimage03.jpg,13.6,16,170.9,165.4,bayberry
Gimage04.jpg,13.8,21,171.2,165.9,bayberry
Gimage05.jpg,17.3,23.9,179.8,170.5,bayberry
Gimage06.jpg,17,28.3,175.8,162.3,bayberry
Gimage07.jpg,24.8,26.1,169.3,178.1,bayberry
Gimage08.jpg,15.4,19.8,178.7,182.5,bayberry
Gimage09.jpg,12.7,17.4,173.2,169.8,bayberry
Gimage10.jpg,14.7,14.4,174.2,170.5,bayberry
Gimage11.jpg,13.8,22.7,168.5,163.7,bayberry
Gimage12.jpg,14.9,25.5,179.8,168.4,bayberry
Gimage13.jpg,15.2,21.7,178.8,170.8,bayberry
Gimage14.jpg,14.5,16.6,166.2,166.9,bayberry
Gimage15.jpg,15.8,15.7,175.8,173.7,bayberry
Gimage16.jpg,16.2,15.7,175.1,174.9,bayberry
Gimage17.jpg,19.2,17.1,173.5,180.1,bayberry
Gimage18.jpg,16.7,15.7,178.8,175.5,bayberry
Gimage19.jpg,19.2,33,185.1,174.5,bayberry
Gimage20.jpg,24.4,28.3,187.9,182.4,bayberry
Gimage21.jpg,25,32.8,211.8,191.2,bayberry
Gimage22.jpg,25.8,29.1,195.5,191.6,bayberry
Gimage23.jpg,30,34.1,190.5,193.1,bayberry
Gimage24.jpg,31.8,28.3,170.8,183.8,bayberry
Gimage25.jpg,23.5,23.5,185.5,189.3,bayberry
Gimage26.jpg,26,32,191.4,186,bayberry
Gimage27.jpg,22.1,33.2,192.8,172.2,bayberry
Gimage28.jpg,28,28.3,194.6,186.9,bayberry
Gimage29.jpg,31.1,30.4,183,193.7,bayberry
Gimage30.jpg,29.4,30.9,184.8,191.9,bayberry
Gimage31.jpg,28.1,29.4,185.2,192.7,bayberry
Gimage32.jpg,21,34.1,180.6,171.2,bayberry
Gimage33.jpg,24,35.4,186.8,187.8,bayberry
Gimage34.jpg,28.2,27.4,194.3,188.7,bayberry
Gimage35.jpg,30.6,35.6,196,191.5,bayberry
Gimage36.jpg,35.5,34.1,186.5,195.7,bayberry
Gimage37.jpg,30.8,27.7,176.2,187.7,bayberry
Gimage38.jpg,18.9,29,178.6,163,bayberry
Gimage39.jpg,28,38.9,197.2,181,bayberry
Gimage40.jpg,29.9,39.2,199.3,190.2,bayberry
Gimage41.jpg,30,36.1,196.4,185.2,bayberry
Gimage42.jpg,39.1,28.7,191.6,187.7,bayberry
Gimage43.jpg,32.7,30.1,183.6,186.3,bayberry
Gimage44.jpg,33.1,37.1,196.5,190.5,bayberry
Gimage45.jpg,35.7,27.2,179.9,192.6,bayberry
Gimage46.jpg,28.1,41.8,193.7,181.6,bayberry
Gimage47.jpg,34.1,36.6,193.8,191.2,bayberry
Gimage48.jpg,34,31.4,184.1,191.7,bayberry
Gimage49.jpg,31.1,37.8,193.2,182.6,bayberry
