image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Cy4image000.jpg,48,49,215.2,235.6,cylinder_40
Cy4image001.jpg,47.9,53.3,232.2,256.4,cylinder_40
Cy4image002.jpg,47.9,52.9,234.9,257.4,cylinder_40
Cy4image003.jpg,47.4,52.6,237.3,259,cylinder_40
Cy4image004.jpg,47.7,53.8,237.7,258.3,cylinder_40
Cy4image005.jpg,47.6,53.4,239.5,256.8,cylinder_40
Cy4image006.jpg,47,53.1,241.4,256.5,cylinder_40
Cy4image007.jpg,46.3,53.2,244.7,255.3,cylinder_40
Cy4image008.jpg,46.2,52.4,246.2,252.8,cylinder_40
Cy4image009.jpg,45.5,53.6,250.3,251.7,cylinder_40
Cy4image010.jpg,44.8,53.3,250.7,250.2,cylinder_40
Cy4image011.jpg,44.4,53.1,251.8,248.7,cylinder_40
Cy4image012.jpg,44,53.1,253.8,245.5,cylinder_40
Cy4image013.jpg,43.6,52.3,254,244.8,cylinder_40
Cy4image014.jpg,42.1,51.7,255.5,241.8,cylinder_40
Cy4image015.jpg,40.8,52.8,258.1,239.1,cylinder_40
Cy4image016.jpg,41.1,53.5,257.2,237,cylinder_40
Cy4image017.jpg,40.1,53.3,258.5,236.4,cylinder_40
Cy4image018.jpg,39,53,258.9,233.8,cylinder_40
Cy4image019.jpg,45.9,50.2,255.8,241,cylinder_40
Cy4image020.jpg,48.1,50.6,258.1,240.7,cylinder_40
Cy4image021.jpg,43,46.3,252.5,243.2,cylinder_40
Cy4image022.jpg,45.1,45.9,251.3,247.6,cylinder_40
Cy4image023.jpg,47.7,45,245.3,251.8,cylinder_40
Cy4image024.jpg,49.4,45.9,239.2,258.1,cylinder_40
Cy4image025.jpg,48.2,45.2,235.9,260.6,cylinder_40
Cy4image026.jpg,49.6,45.8,240,256.9,cylinder_40
Cy4image027.jpg,45.3,45.7,241.2,253.5,cylinder_40
Cy4image028.jpg,47.9,44.1,247.2,252.1,cylinder_40
Cy4image029.jpg,44,44.2,247.4,250.9,cylinder_40
Cy4image030.jpg,42.3,45.7,250.2,246.8,cylinder_40
