image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y
Gimage00.jpg,28.340432467876266,22.54309830193354,151.6261013901184,154.62466850215367,7,0.11930636,0.3224016,0.4746048,0.108733535,0.8271092,0.31883577,0.8267541,0.67479545,0.4886136,0.8908326,0.1280415,0.7017582,0.4383461,0.21852842,0.4255318,0.3700215,0.4202249,0.50681835,0.4314488,0.63999283,0.45231205,0.78022486,0.5203937,0.7950903,0.5314209,0.64870524,0.5376847,0.5160122,0.5270121,0.38025492,0.5089296,0.23129144
Gimage01.jpg,17.977989817788707,19.659249465407004,165.5766157956026,166.12589837318978,7,0.13804592,0.3214879,0.4826975,0.0978092,0.83937466,0.30635813,0.8438851,0.65942085,0.50123537,0.874057,0.15267251,0.68264467,0.4519733,0.20806473,0.44122487,0.35861894,0.4365654,0.49315485,0.44815573,0.62457687,0.46886143,0.7637802,0.52981454,0.77886987,0.5405847,0.6334626,0.5461339,0.50251365,0.53503513,0.36891338,0.5155495,0.22134605
Gimage02.jpg,15.549741209007236,16.190195164026584,159.0206584363196,158.29412391157902,7,0.113992214,0.35561985,0.47417504,0.11903904,0.84467745,0.31746307,0.8461486,0.6810781,0.4938324,0.89909685,0.124047026,0.71399844,0.4436912,0.22988231,0.4340097,0.3823655,0.42977166,0.5208909,0.44076753,0.65418327,0.46046582,0.7933935,0.5248214,0.80607146,0.53503644,0.65995973,0.54049206,0.52751595,0.5291909,0.39235145,0.5092419,0.24298559
Gimage03.jpg,13.278468066539682,15.583723530026564,167.35236726726666,162.00568886369607,7,0.13619502,0.34189636,0.48881602,0.11240065,0.8486215,0.31648865,0.855841,0.68542856,0.5071487,0.8913448,0.14522183,0.6952222,0.4600307,0.22147433,0.45134172,0.3722366,0.4477868,0.510102,0.45797914,0.6444361,0.47621822,0.7838171,0.53834987,0.79759806,0.549455,0.65183026,0.555437,0.52024484,0.54433197,0.38556832,0.52433777,0.23642752
Gimage04.jpg,13.401411220475525,20.528701860055687,166.5342830610154,168.12208725796418,7,0.13086593,0.34634382,0.48781434,0.12650734,0.8541689,0.33203235,0.8542903,0.7071329,0.49169245,0.89981717,0.13711458,0.69448566,0.45580253,0.23462819,0.44414425,0.38338816,0.43798208,0.519881,0.4461909,0.6527928,0.46130466,0.7900022,0.52844244,0.8036201,0.5437314,0.65995306,0.5521448,0.5302074,0.54299086,0.3968897,0.5244232,0.2484397
Gimage05.jpg,17.681278806185286,22.89577079290287,181.15104177764692,176.1263932374153,7,0.14638709,0.35836935,0.48190475,0.11550168,0.8363668,0.30236015,0.83795595,0.68593144,0.498828,0.8971184,0.15408364,0.70140636,0.45580393,0.22335644,0.4473222,0.37532195,0.44255,0.5120197,0.45318475,0.6454493,0.47075468,0.78888303,0.5300857,0.80070716,0.54140246,0.6516835,0.5469318,0.51881427,0.53569585,0.3850087,0.5153453,0.2369525
Gimage06.jpg,17.7323243896801,28.56602736629292,169.77805159091383,160.9172468660724,7,0.12986615,0.36081055,0.47178307,0.1342137,0.8274447,0.31694412,0.8220045,0.69180673,0.47735757,0.8946097,0.13412221,0.69849586,0.44358492,0.23834611,0.43346158,0.38482675,0.4277373,0.52012813,0.43568462,0.6519495,0.44996223,0.7894846,0.51206243,0.8019093,0.525908,0.6571421,0.53351194,0.52847236,0.5239482,0.39700744,0.5055667,0.25184223
Gimage07.jpg,24.904001136808862,25.57243481987329,163.9168336267821,179.22578859986075,7,0.1176367,0.34326142,0.47768688,0.1286675,0.8244402,0.3423528,0.8218137,0.6934597,0.48032117,0.91178334,0.11289843,0.72306216,0.44352427,0.24012278,0.427912,0.39083666,0.41984987,0.5253317,0.42849594,0.6573435,0.44655433,0.7992066,0.5104707,0.8156216,0.5231292,0.6679227,0.5312652,0.53553903,0.52288973,0.4009528,0.50633246,0.25360933
Gimage08.jpg,14.971405535108891,19.755533217702126,181.25425516384303,174.03569843831286,7,0.15770003,0.3281369,0.48545355,0.10466782,0.83256066,0.3081321,0.83561075,0.6619726,0.5045272,0.8893476,0.15712076,0.6886527,0.4569164,0.21500564,0.44590536,0.36590406,0.44077367,0.50070506,0.45181942,0.63258344,0.47309685,0.7739775,0.5315462,0.78811973,0.5423741,0.64069724,0.54796875,0.5096455,0.5367508,0.37640825,0.5169365,0.22950831
Gimage09.jpg,12.78352492327255,17.11126463501048,179.61075223689483,173.36288126924967,7,0.13403168,0.34749964,0.4806725,0.11065523,0.83775127,0.30272064,0.83916646,0.66941756,0.49711925,0.89089996,0.14469105,0.69726855,0.45289093,0.21998085,0.44352883,0.37072715,0.4389686,0.5082494,0.4487608,0.6415995,0.46579617,0.7811466,0.5287765,0.79330707,0.5398669,0.6460714,0.5455091,0.51423234,0.5345103,0.37971702,0.5147487,0.2316005
