image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Ibimage000.jpg,183.6,61.3,18,15,121.3,121.6,ibuprofen
Ibimage001.jpg,212,89.7,20.9,19.7,148.1,148.6,ibuprofen
Ibimage002.jpg,208.8,86.2,23.1,19.4,145.9,146.3,ibuprofen
Ibimage003.jpg,179.7,57.2,25.1,18,120.1,120.1,ibuprofen
Ibimage004.jpg,228.7,105.9,22.7,16.4,167.3,166.8,ibuprofen
Ibimage005.jpg,212.4,90,18.7,14.5,151.4,151.5,ibuprofen
Ibimage006.jpg,213.2,90.9,14.8,11.5,152.5,152.6,ibuprofen
Ibimage007.jpg,214.2,91.9,21.7,15.9,152.8,152.6,ibuprofen
Ibimage008.jpg,217.3,94.9,22.3,18,154.9,154.7,ibuprofen
Ibimage009.jpg,219.7,97.1,20.9,18.1,156,155.7,ibuprofen
Ibimage010.jpg,218.5,96.2,17.6,16.1,153.9,154.2,ibuprofen
Ibimage011.jpg,173,50.3,21.5,10.9,112.9,112.7,ibuprofen
Ibimage012.jpg,179.2,56.7,21.8,11.3,118.8,118.5,ibuprofen
Ibimage013.jpg,183.8,61.4,20.3,11.1,122.2,122.4,ibuprofen
Ibimage014.jpg,193,70.3,24.4,17.1,130.8,131.1,ibuprofen
Ibimage015.jpg,191.5,69,19.3,13.8,127.7,128.1,ibuprofen
Ibimage011.jpg,175.3,52.6,23.8,15.9,115.6,115.5,ibuprofen
Ibimage012.jpg,195.3,72.7,24.4,16,134.1,134.7,ibuprofen
Ibimage013.jpg,211.9,89,23.5,15.2,150.4,150.1,ibuprofen
Ibimage014.jpg,203.6,80.6,24.6,14.7,142.1,142.3,ibuprofen
Ibimage015.jpg,206.4,83.5,24.7,19.4,143.5,143.4,ibuprofen
Ibimage016.jpg,198.7,76.4,19.9,16.6,134.9,135.1,ibuprofen
Ibimage017.jpg,208.2,85.8,21.6,20.2,144.1,144.1,ibuprofen
Ibimage018.jpg,216.9,94.1,31.7,28.4,153.2,153,ibuprofen
Ibimage019.jpg,218.7,95.9,31.1,28.9,154.2,154.5,ibuprofen
Ibimage020.jpg,215.4,92,30.3,25.3,152.5,151.8,ibuprofen
Ibimage021.jpg,214.1,91,29.7,19.8,152,151.9,ibuprofen
Ibimage022.jpg,215.7,92.5,31.2,23.5,153.9,153.7,ibuprofen
Ibimage023.jpg,212.6,90,31.1,24,150.6,151,ibuprofen
Ibimage024.jpg,209.5,86.8,22.3,14.4,147.8,147.9,ibuprofen
Ibimage025.jpg,216.7,93.9,23.3,17.2,153.2,153.1,ibuprofen
Ibimage026.jpg,211.2,88.6,20.6,17.4,146.7,147.3,ibuprofen
Ibimage027.jpg,215.4,92.4,23.7,26,152,151.8,ibuprofen
Ibimage028.jpg,201,78.1,21.4,12.2,140.6,140.6,ibuprofen
Ibimage029.jpg,213.2,90.5,22,14,152.1,152.3,ibuprofen
Ibimage030.jpg,215.7,93,24.3,16.4,153.3,153.5,ibuprofen
Ibimage031.jpg,211.8,89.1,17.5,14.2,147.4,147.7,ibuprofen
Ibimage032.jpg,211.6,88.6,24.5,24.9,148.4,148.2,ibuprofen
Ibimage033.jpg,218.2,95.1,30.1,27,154.9,155,ibuprofen
Ibimage034.jpg,221.1,97.8,29.1,25.2,158.5,157.8,ibuprofen
Ibimage035.jpg,222,98.4,23,12.6,160.7,159.7,ibuprofen
Ibimage036.jpg,199.7,76.8,21.4,17.8,136.7,136.7,ibuprofen
Ibimage037.jpg,218.1,94.4,27.5,20.7,155.8,155.3,ibuprofen
Ibimage038.jpg,210.9,88.4,19.1,20.8,146.5,146.8,ibuprofen
Ibimage039.jpg,213.1,90.6,16.7,12.6,148.4,148.5,ibuprofen
Ibimage040.jpg,216.2,93.3,21,12.4,155,154.9,ibuprofen
Ibimage041.jpg,219.4,96.7,22.8,17.3,156.3,156.9,ibuprofen
Ibimage042.jpg,221,98.3,22,17.6,157.9,157.7,ibuprofen
Ibimage043.jpg,223.2,100.4,29.9,25.1,160.9,160.4,ibuprofen
Ibimage044.jpg,219.3,96.4,25,21.7,156.1,156.4,ibuprofen
Ibimage045.jpg,223,100,30.6,25.5,160.2,159.7,ibuprofen
Ibimage046.jpg,216.8,93.6,23.4,18.3,153.5,153.5,ibuprofen
Ibimage047.jpg,219.4,96.4,31.6,26.1,156.4,156.3,ibuprofen
Ibimage048.jpg,206.8,84.1,25,21.8,143,143.3,ibuprofen
Ibimage049.jpg,213.2,90,22.5,19.6,149.5,149.2,ibuprofen
Ibimage050.jpg,222.8,99.4,30.3,27.5,158.1,157.6,ibuprofen
Ibimage051.jpg,227.6,103.4,23.9,17.5,165,163.5,ibuprofen
Ibimage052.jpg,192.4,69.5,22.8,15.5,132.3,132.2,ibuprofen
Ibimage053.jpg,222.7,99.4,23.1,18.5,159.4,159.1,ibuprofen
Ibimage054.jpg,226.5,104.6,29.9,25.1,163,163.7,ibuprofen
Ibimage055.jpg,209.2,86.2,22.4,17.8,147,146.9,ibuprofen
Ibimage056.jpg,219.9,97.3,22.9,20,155.8,156.1,ibuprofen
Ibimage057.jpg,217.9,95.2,22.4,16.9,155.5,155.5,ibuprofen
Ibimage058.jpg,217.3,94.5,27.4,23.1,154.8,155,ibuprofen
Ibimage059.jpg,219.3,96.4,28.3,22.7,156.2,156,ibuprofen
Ibimage060.jpg,216.7,93.6,20.7,19.5,152.3,152.5,ibuprofen
Ibimage061.jpg,219.4,96.3,28.3,29.2,156.2,156.2,ibuprofen
Ibimage062.jpg,218,94.7,23.7,16.4,155.9,155.2,ibuprofen
Ibimage063.jpg,229,105.3,31.9,24.2,166.8,166.4,ibuprofen
Ibimage064.jpg,230.4,106.5,27.5,26.2,166.3,165.4,ibuprofen
Ibimage065.jpg,217.4,94.1,23.7,21.9,154,153.8,ibuprofen
Ibimage066.jpg,229.3,105.1,29.4,20.6,168.2,166.9,ibuprofen
Ibimage067.jpg,223.3,99.5,23.7,16.8,160.4,159.7,ibuprofen
Ibimage068.jpg,224.2,101.4,28.7,22.2,161.2,161.3,ibuprofen
Ibimage069.jpg,224.8,102.3,27.3,22.5,162.5,162.9,ibuprofen
Ibimage070.jpg,205.8,83,18,16.7,142.2,142.4,ibuprofen
Ibimage071.jpg,226.5,102.8,29.5,26.5,163.3,162.6,ibuprofen
Ibimage072.jpg,223,99.1,21.2,17.5,159.3,158.7,ibuprofen
