image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Grimage000.jpg,18.1,27.8,170.5,176,greengrape
Grimage001.jpg,19.5,29.9,179.2,177.2,greengrape
Grimage002.jpg,22.9,34.2,198.5,187,greengrape
Grimage003.jpg,21,27.9,182.8,189.2,greengrape
Grimage004.jpg,24.2,24.9,184.7,191.5,greengrape
Grimage005.jpg,18.2,35.3,202.6,192.7,greengrape
Grimage006.jpg,32.2,16.5,193.7,200.6,greengrape
Grimage007.jpg,31,18,203.2,191.1,greengrape
Grimage008.jpg,11.6,52.3,189.5,193.9,greengrape
Grimage009.jpg,36.8,24.7,213.6,221.9,greengrape
Grimage010.jpg,29.1,28.9,198.1,207.2,greengrape
Grimage011.jpg,29.7,38.3,204.7,209.2,greengrape
Grimage012.jpg,22.7,42.7,198.7,196.4,greengrape
Grimage013.jpg,21.2,39.3,194,184.2,greengrape
Grimage014.jpg,21.1,32,189.7,165.8,greengrape
Grimage015.jpg,24,36,196.9,199.3,greengrape
Grimage016.jpg,41.1,63.9,237.6,218.5,greengrape
Grimage017.jpg,54,39.6,235,234.8,greengrape
Grimage018.jpg,53.1,40.4,225.4,237.4,greengrape
Grimage019.jpg,51.6,43.4,228.9,232.8,greengrape
Grimage020.jpg,55.7,39.7,228.3,234.9,greengrape
Grimage021.jpg,50.1,45.1,231.2,230.9,greengrape
Grimage022.jpg,50.4,53.7,237.1,232.8,greengrape
Grimage023.jpg,50.5,48.5,230.2,222.8,greengrape
Grimage024.jpg,49.4,58.9,236.8,232.7,greengrape
Grimage025.jpg,44.9,49,220.6,216,greengrape
Grimage026.jpg,53.1,29,225.5,212.3,greengrape
Grimage027.jpg,39,44,217.8,213.7,greengrape
Grimage028.jpg,45.4,43.2,224.4,217.4,greengrape
Grimage029.jpg,44.2,8,203.2,209.8,greengrape
Grimage030.jpg,47.5,41.4,222.1,223.4,greengrape
Grimage031.jpg,20.5,61.3,212.1,218.1,greengrape
Grimage032.jpg,45.3,42.9,224,215.5,greengrape
Grimage033.jpg,45.3,42.1,225.4,214.7,greengrape
Grimage034.jpg,50.1,49.4,229.6,235.3,greengrape
Grimage035.jpg,25.5,18.4,193.9,191.2,greengrape
Grimage036.jpg,19.1,28.5,196.3,188.6,greengrape
Grimage037.jpg,24.1,23.5,188.9,194.9,greengrape
