image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Toimage000.jpg,540,345.2,126.9,65.6,433.2,432.4,tomato
Toimage001.jpg,546.2,351.7,57.9,77.4,443.1,442.8,tomato
Toimage002.jpg,548.2,353.8,33.6,74.9,442.8,442.7,tomato
Toimage003.jpg,530.7,336.1,121.6,63.7,422.1,421.4,tomato
Toimage004.jpg,516.9,322.5,99.6,58.4,409.3,408.5,tomato
Toimage005.jpg,518.3,323.9,32.5,80.6,412.4,413.9,tomato
Toimage006.jpg,536.8,342.2,106.1,68,429.2,428.7,tomato
Toimage007.jpg,551.9,358.1,83.5,78.9,455.5,455.5,tomato
Toimage008.jpg,548.1,354.1,92.6,69.8,448.2,448.2,tomato
Toimage009.jpg,534.6,340.5,110.8,57.5,426.7,426.3,tomato
Toimage010.jpg,543,348.7,120.2,54.2,434.3,434.1,tomato
Toimage011.jpg,541.5,347.6,57.5,67.5,442.3,442.4,tomato
Toimage012.jpg,506.1,311.9,111.6,57,397.7,397,tomato
Toimage013.jpg,533.7,335,111.7,127.8,421.6,420.9,tomato
Toimage014.jpg,557.3,358.5,146.3,47,450.5,449.7,tomato
Toimage015.jpg,505.9,307.8,25.6,53,396.3,395.3,tomato
Toimage016.jpg,567,368.2,127.4,135.4,459.7,459.4,tomato
Toimage017.jpg,553,354.5,105.7,115.3,447.2,446.8,tomato
Toimage018.jpg,491.7,293.4,33.3,50.8,380.8,380.2,tomato
Toimage019.jpg,546.2,347.3,134.2,154.4,435.6,435.2,tomato
