image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Banimage000.jpg,23.9,11.3,246.1,237.3,banana
Banimage001.jpg,26.4,8.7,263.6,250.9,banana
Banimage002.jpg,18.1,6.2,271.4,246.5,banana
Banimage003.jpg,17.1,5.5,260.9,266.1,banana
Banimage004.jpg,19,3.9,270.5,260.8,banana
Banimage005.jpg,20.5,6.4,269.2,249.2,banana
Banimage006.jpg,17,10.4,255.3,241.7,banana
Banimage007.jpg,28.4,13.8,267.9,251.7,banana
Banimage008.jpg,18.1,8.8,256.8,243.8,banana
Banimage009.jpg,15.8,5.9,259.2,287.1,banana
Banimage010.jpg,22.5,5.2,276.3,262.5,banana
Banimage011.jpg,19.5,5.4,258.6,293.4,banana
Banimage012.jpg,19.9,3,272.2,262.5,banana
Banimage013.jpg,16.3,9.3,240.9,289.3,banana
Banimage014.jpg,31.4,19.2,251.6,253.7,banana
Banimage015.jpg,35.5,13.6,245.7,284.9,banana
Banimage016.jpg,38.8,13.1,275.1,251.3,banana
Banimage017.jpg,32.1,19.6,248.3,253.2,banana
Banimage018.jpg,39.5,22.5,269.7,256.4,banana
Banimage019.jpg,22.7,43,271.6,306.1,banana
Banimage020.jpg,36.5,18.7,266.4,255.7,banana
Banimage021.jpg,29.9,20.8,253.4,290,banana
Banimage022.jpg,34.6,18.7,271.7,262,banana
Banimage023.jpg,38.9,21.3,268.7,255.2,banana
Banimage024.jpg,34.8,17.5,253,264.4,banana
Banimage025.jpg,33.4,33.3,255.8,240,banana
Banimage026.jpg,34.8,29.8,253.8,253.4,banana
Banimage027.jpg,31.2,32,244.3,262.6,banana
Banimage028.jpg,38.5,22.5,250.8,261,banana
Banimage029.jpg,38.9,31.7,251.8,244.9,banana
Banimage030.jpg,39.8,27.7,242.8,233.7,banana
Banimage031.jpg,35.5,27.4,260.2,255.5,banana
Banimage032.jpg,27,34.2,269.7,265,banana
Banimage033.jpg,29.8,25.5,260.8,270.9,banana
Banimage034.jpg,42.4,22.2,260.4,261.6,banana
Banimage035.jpg,39.3,19.6,265.1,254.9,banana
Banimage036.jpg,30,19.3,241.6,260.2,banana
Banimage037.jpg,36.6,32.2,234.1,244,banana
Banimage038.jpg,35.4,30.1,246.5,241.3,banana
Banimage039.jpg,37.4,42.7,262.4,234.6,banana
Banimage040.jpg,38.4,29.1,226.2,253.8,banana
Banimage041.jpg,41.4,26.6,250.4,251.6,banana
Banimage042.jpg,35.4,32.8,244.7,272.3,banana
Banimage043.jpg,63.4,27.9,233.6,240.7,banana
Banimage044.jpg,29,53.8,258.7,261.3,banana
Banimage045.jpg,42.4,18.8,246.7,252.8,banana
Banimage046.jpg,30.6,12.5,257.6,275.4,banana
Banimage047.jpg,32.1,15.7,292.9,258.3,banana
Banimage048.jpg,21.6,10.6,259.5,287.5,banana
Banimage049.jpg,27.7,9.9,272.7,269.7,banana
Banimage050.jpg,17.7,9.6,299.6,267.6,banana
Banimage051.jpg,23.6,10.3,300.3,290.1,banana
Banimage052.jpg,20,7.3,301.8,287.1,banana
Banimage053.jpg,20.4,5.7,304.8,300.9,banana
Banimage054.jpg,15.8,8.8,310.4,280.6,banana
Banimage055.jpg,16.4,9,287.9,277.5,banana
Banimage056.jpg,14.7,11.1,300.3,285.2,banana
Banimage057.jpg,15.4,7,303.4,296.2,banana
Banimage058.jpg,14.2,9.5,295.2,277.3,banana
Banimage059.jpg,3.2,23,315,292.2,banana
Banimage060.jpg,4.9,24.7,297.9,293.6,banana
Banimage061.jpg,7.2,23.6,312,294.3,banana
Banimage062.jpg,5.3,24.3,291.7,279.7,banana
Banimage063.jpg,5.7,25.2,294.4,293.3,banana
Banimage064.jpg,3.9,23.2,292.9,279.5,banana
Banimage065.jpg,4.8,23.7,303.7,292.2,banana
Banimage066.jpg,10,22.7,294.9,292.5,banana
Banimage067.jpg,6.4,22.5,306.7,291.4,banana
Banimage068.jpg,4.1,22.5,302.3,285.4,banana
Banimage069.jpg,7.4,29.6,303,293,banana
Banimage070.jpg,31.5,12.3,299.9,291.4,banana
Banimage071.jpg,23.2,10,298,296.6,banana
Banimage072.jpg,24.3,16.3,288.8,289.6,banana
Banimage073.jpg,21,12,294.9,299.5,banana
Banimage074.jpg,22.9,16.6,299.4,282.3,banana
Banimage075.jpg,23.2,10.5,286.3,305.9,banana
Banimage076.jpg,29.6,13.3,294.6,295.3,banana
Banimage077.jpg,20,10.5,294.4,296.2,banana
Banimage078.jpg,29.3,12.9,298.4,292,banana
Banimage079.jpg,5.3,30.4,300.6,287.4,banana
Banimage080.jpg,9.2,28.3,306.8,285.7,banana
Banimage081.jpg,14.4,27.3,299.4,293.4,banana
Banimage082.jpg,7.7,31.2,299.4,289.9,banana
Banimage083.jpg,8.3,30.6,299.1,293.2,banana
Banimage084.jpg,8.3,28.2,313.2,289.7,banana
Banimage085.jpg,14.9,40.9,303,297,banana
Banimage086.jpg,16.7,46.5,300.5,302.4,banana
Banimage087.jpg,21.6,42.6,305.1,299.6,banana
Banimage088.jpg,34,18.1,280.1,284.2,banana
Banimage089.jpg,33.4,23.4,285,283.7,banana
Banimage090.jpg,30.1,20.2,278.5,300.4,banana
Banimage091.jpg,29.8,18.9,287.4,293.4,banana
Banimage092.jpg,34.9,20.3,287.4,289.3,banana
Banimage093.jpg,27.4,23.1,279.4,300.1,banana
Banimage094.jpg,32.6,25.3,288,277.8,banana
Banimage095.jpg,29,19.2,286,295.4,banana
Banimage096.jpg,27.4,40.6,298.9,291.5,banana
Banimage097.jpg,12.1,59.6,307.2,305.7,banana
Banimage098.jpg,13.3,45,308.2,295.8,banana
Banimage099.jpg,18.6,47.1,307.9,290.5,banana
