image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Ibimage000.jpg,299.9,172.1,45.4,58,231.1,230.4,ibuprofen
Ibimage001.jpg,311.6,183.4,33.5,48.4,243.3,242.4,ibuprofen
Ibimage002.jpg,303.4,175.4,49.4,60.2,234.3,233.9,ibuprofen
Ibimage003.jpg,300.4,172.3,44.8,59.4,231,230.5,ibuprofen
Ibimage004.jpg,310.9,182.8,33.6,45.1,241.7,240.8,ibuprofen
Ibimage005.jpg,308.5,180.4,34.8,51.4,240.8,240,ibuprofen
Ibimage006.jpg,299.5,171.5,44.3,68.8,230.5,229.8,ibuprofen
Ibimage007.jpg,309.3,181.2,32.5,46.6,244.5,243.7,ibuprofen
Ibimage008.jpg,303.2,175,49.5,63.1,234.3,233.4,ibuprofen
Ibimage009.jpg,303.4,175.2,45.5,62.9,234.2,233.4,ibuprofen
Ibimage010.jpg,299.3,171.3,41.5,53.7,230.1,229.1,ibuprofen
Ibimage011.jpg,307.8,179.8,36.4,51.7,238.8,238.3,ibuprofen
Ibimage012.jpg,303.6,175.7,46.4,58,234.6,233.8,ibuprofen
Ibimage013.jpg,300.9,172.8,35.5,65.6,231.7,230.8,ibuprofen
Ibimage014.jpg,300.9,172.8,44.9,53.8,234.4,233.6,ibuprofen
Ibimage015.jpg,299.6,171.5,40.7,59.5,230.1,229.3,ibuprofen
Ibimage016.jpg,298,169.9,43.8,59,228.5,227.8,ibuprofen
Ibimage017.jpg,298.6,170.5,52.8,60.7,229.3,228.7,ibuprofen
Ibimage018.jpg,301.4,173.4,36.9,61.3,231.6,230.8,ibuprofen
Ibimage019.jpg,302.7,174.6,47.4,71.1,232.8,232.2,ibuprofen
