image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y
Gimage00.jpg,46.98780642334493,48.48567480658021,239.19641115710587,244.69595772917916,5,0.12277017,0.33109522,0.4853004,0.11015583,0.84013283,0.3590237,0.84383535,0.6847502,0.4951982,0.92118317,0.1372211,0.7338621,0.44431353,0.24752024,0.42399374,0.39720592,0.41631117,0.52761084,0.42849255,0.6548112,0.4545037,0.7927586,0.5253397,0.80986226,0.5393378,0.6647228,0.5466163,0.5367701,0.53541315,0.40556175,0.5158433,0.25738022
Gimage01.jpg,38.475864223537975,34.24623992639654,255.71603518937184,223.73598265799808,5,0.11709179,0.35113868,0.46502313,0.093280315,0.8164511,0.33935064,0.8246382,0.68290615,0.49046192,0.9235438,0.13089123,0.7277971,0.43006343,0.23932031,0.41418338,0.3945365,0.4090155,0.5274588,0.42355785,0.6559853,0.45118308,0.79653704,0.5193921,0.80937296,0.5319804,0.6615313,0.537517,0.53306895,0.5237566,0.4015018,0.5006184,0.2503415
Gimage02.jpg,35.94790307907666,31.14853111147643,276.5418617921979,240.15595262592015,5,0.17182657,0.2796904,0.5308563,0.04801167,0.88515824,0.296483,0.87829435,0.6508213,0.5218626,0.8628165,0.17456916,0.6380571,0.49462217,0.18032593,0.47363597,0.33189738,0.46288213,0.4629178,0.47102314,0.59014815,0.49127525,0.7298483,0.55797285,0.74639827,0.5787887,0.6016923,0.59010756,0.47657624,0.58094686,0.3465425,0.56142527,0.19662796
Gimage03.jpg,24.570654996217073,33.6829193690313,279.5451620223995,247.35032250869267,5,0.112598166,0.33632204,0.4535706,0.05776342,0.80698806,0.24179539,0.81474495,0.69549537,0.46956617,0.88750666,0.12217151,0.64860266,0.42951885,0.18873109,0.41944593,0.34399503,0.4146976,0.4806383,0.42594594,0.6135285,0.44452438,0.7565077,0.5100439,0.763351,0.5313493,0.6147748,0.5397093,0.4868978,0.52625537,0.3565036,0.49907288,0.20612979
Gimage04.jpg,29.954240763931434,25.349912383171997,225.03642932541396,244.80324851345347,5,0.1466991,0.38621768,0.49716616,0.115919724,0.8531377,0.32876334,0.8522948,0.7030305,0.5024346,0.93857706,0.15254107,0.74086267,0.464785,0.24904968,0.4494502,0.4035869,0.44195262,0.53884804,0.45194012,0.6712919,0.47082353,0.8147719,0.53744996,0.8250388,0.5548921,0.67379016,0.56377506,0.5423922,0.55308896,0.4096412,0.5313513,0.2607146
Gimage05.jpg,48.96753580211221,34.39474669685714,264.5569422429997,259.51239404690546,5,0.089070275,0.28206536,0.4605357,0.040827114,0.8108021,0.2931264,0.79847646,0.64911,0.4330533,0.88274586,0.08845978,0.64687055,0.42184615,0.17931797,0.39794144,0.3332687,0.38471258,0.46610537,0.39037162,0.5968988,0.4068563,0.7413292,0.47034878,0.75817204,0.49378687,0.60800946,0.50740415,0.47866333,0.50116414,0.3461294,0.48577794,0.1942117
Gimage06.jpg,21.762273086238856,10.533019681252043,232.64916009872687,228.69847779731865,5,0.05370577,0.374368,0.41713014,0.132323,0.7910191,0.366407,0.8008214,0.7071009,0.44486195,0.9267484,0.07180634,0.72027564,0.38437724,0.26272342,0.37180096,0.40968955,0.36807588,0.5395766,0.3822556,0.6668692,0.40732145,0.80293876,0.47714195,0.8176302,0.48963714,0.6750639,0.49490196,0.549213,0.48070773,0.42070642,0.45574063,0.2756518
Gimage07.jpg,21.605761848790237,34.5678757533184,242.38971008482997,241.37370957817856,5,0.1083809,0.3120404,0.45603997,0.044865206,0.81392586,0.2541313,0.8120445,0.6536165,0.45391956,0.86107236,0.10719474,0.64176536,0.42541465,0.17455742,0.41115966,0.32806638,0.4035859,0.46441373,0.4115432,0.59702384,0.42706507,0.73730534,0.49258274,0.7483426,0.5129288,0.6012181,0.5230386,0.47181094,0.5136579,0.33940575,0.4932446,0.1893053
Gimage08.jpg,38.498080626618254,40.81881087051039,271.4044950838978,268.72115420495055,5,0.09434859,0.35943395,0.45780212,0.13220847,0.8170328,0.38800755,0.827903,0.74507046,0.46998054,0.98771834,0.097949356,0.74210334,0.42084107,0.2662269,0.40245908,0.4224618,0.39500055,0.5581255,0.40758213,0.69146574,0.43317658,0.8401272,0.50351757,0.8573781,0.51932204,0.7045696,0.52669156,0.5726172,0.5141929,0.437071,0.49119812,0.28311494
Gimage09.jpg,26.396782838345633,42.77859286950465,248.04122667376586,236.29739366442797,5,0.13541193,0.30343544,0.47604704,0.04434412,0.8374341,0.26085836,0.84280044,0.6564175,0.4949019,0.86149055,0.14455578,0.6363006,0.44831282,0.17433769,0.43721595,0.32752028,0.43225336,0.46198124,0.4442729,0.59327954,0.4648369,0.73574454,0.53035086,0.74743444,0.5467156,0.59964925,0.55337626,0.47071496,0.5403583,0.33925787,0.5156134,0.19020912
