image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Peimage000.jpg,443.7,193.5,59.4,63.5,324.4,328.5,pear
Peimage001.jpg,493.5,241.9,45.6,62.7,377.4,378.4,pear
Peimage002.jpg,500.6,250.6,45.9,57.3,367.8,371.2,pear
Peimage003.jpg,489.4,233,44.9,63.6,377.4,374.1,pear
Peimage004.jpg,517.2,265.4,44.5,46,369.9,370.7,pear
Peimage005.jpg,526.3,273,48.9,46.2,387.2,385.4,pear
Peimage006.jpg,520.8,269.4,50.6,38.4,372.9,374.4,pear
Peimage007.jpg,502.7,251.8,52.8,41.4,363.3,365.1,pear
Peimage008.jpg,494.9,243.5,50.6,56.3,361.7,363.5,pear
Peimage009.jpg,515.3,263.6,52.4,36.8,368.8,369.9,pear
Peimage010.jpg,507.7,255.4,56.3,48.4,376,377,pear
Peimage011.jpg,489,238.8,52.8,56.8,359.7,362.5,pear
Peimage012.jpg,468.3,218.3,50.9,52.5,333.5,337.1,pear
Peimage013.jpg,548.2,289.4,50.4,56.1,411,404.6,pear
Peimage014.jpg,532.7,281.7,49.6,47.8,382.9,385,pear
Peimage015.jpg,524.8,273.5,50.9,53.2,390.4,392.9,pear
Peimage016.jpg,512.5,261.9,46.2,37.9,366.3,366.7,pear
Peimage017.jpg,479.8,226.6,66.4,60.8,346.3,348.5,pear
Peimage018.jpg,540.1,285.6,46.9,57.8,397.6,398.5,pear
Peimage019.jpg,524.2,270.8,51.1,59.1,380.8,382.9,pear
Peimage020.jpg,518,264.9,50.4,51.2,365.5,369.1,pear
Peimage021.jpg,511.6,258.3,50.7,63.5,375.8,378.3,pear
Peimage022.jpg,496.9,243.2,58.1,57,361.1,364,pear
Peimage023.jpg,508.5,255.3,59.6,46.2,362.7,365.1,pear
Peimage024.jpg,529.6,276.1,54,44.3,387.8,390.1,pear
Peimage025.jpg,499.3,246.1,61.3,53.7,367.7,370.9,pear
Peimage026.jpg,492.2,238.6,70,53.5,373.4,375.7,pear
Peimage027.jpg,538.9,285.3,53.9,37.7,388.5,390.2,pear
Peimage028.jpg,542.7,288.9,60.4,50.1,408,409.6,pear
Peimage029.jpg,515.4,262.1,62.3,54.2,383,386.5,pear
Peimage030.jpg,527.6,274.4,56.7,47.8,385.5,388.3,pear
Peimage031.jpg,530.5,274.7,53.6,52.2,391,391.1,pear
Peimage032.jpg,513.8,258.3,63.6,49.4,379.9,380.9,pear
Peimage033.jpg,533.4,278.1,58.1,38.2,384.7,385.5,pear
Peimage034.jpg,506.2,249,56.8,49.4,367.5,368.8,pear
Peimage035.jpg,516.1,257.8,56,57,392.1,393.3,pear
Peimage036.jpg,546.1,288,54.9,44.3,400.9,402.1,pear
Peimage037.jpg,473,216.2,47.3,35.3,330.9,333.3,pear
Peimage038.jpg,509,251.3,41.8,59.6,374,374.7,pear
Peimage039.jpg,495.1,238.2,54.9,51,365.6,369.3,pear
Peimage040.jpg,498.5,241.5,55.2,56.7,363.8,368.1,pear
Peimage041.jpg,546.7,288.8,49.5,39.5,398.3,400.6,pear
Peimage042.jpg,534.1,276.4,54.1,43.9,395.7,399,pear
Peimage043.jpg,518.4,260.7,57.1,47.2,393.4,396.6,pear
Peimage044.jpg,563.1,304.7,45.1,39.6,410,412.3,pear
Peimage045.jpg,548.5,291.3,51.6,59.7,412.9,415.7,pear
Peimage046.jpg,539.5,282.9,52,48.1,397.7,401,pear
Peimage047.jpg,532.2,272.8,54,53.7,397.8,398.4,pear
Peimage048.jpg,520.4,263.4,45.1,24.8,368.6,372.2,pear
Peimage049.jpg,524.7,266.8,45.1,34.3,390.1,393.1,pear
