image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y
Gimage00.jpg,58.44244398650883,50.278137641188,243.4480017355911,248.28799053449234,4,0.10927341,0.3209727,0.45917425,0.0736458,0.8283167,0.3202881,0.83508885,0.647756,0.48550215,0.91787565,0.12530501,0.75381094,0.41925782,0.22244443,0.4005671,0.3789523,0.39417654,0.51408744,0.4084232,0.64435905,0.43923312,0.7841883,0.5152265,0.79769975,0.5282219,0.64822716,0.5341078,0.51684237,0.5201126,0.38184348,0.4962403,0.22871703
Gimage01.jpg,53.57989723815283,41.040160296173866,266.6001913012372,274.8600967638634,4,0.12791194,0.3176064,0.49117747,0.06826008,0.83823,0.3221613,0.8445233,0.6601507,0.5014237,0.91887456,0.13942406,0.74487966,0.4493143,0.2198114,0.42794508,0.37690526,0.4201178,0.513221,0.43198633,0.6456736,0.45762247,0.7875593,0.53238934,0.8022535,0.546802,0.6511211,0.55472696,0.51838785,0.5435835,0.3817259,0.52285635,0.22795562
Gimage02.jpg,23.52284594285588,49.04084052829505,290.6992573083506,288.6650097041321,4,0.12816146,0.35570315,0.47382355,0.0696194,0.832425,0.3033242,0.8345747,0.6809187,0.4806106,0.92390454,0.13805631,0.7165397,0.44220504,0.22630078,0.42454734,0.3839484,0.41634122,0.5186088,0.42713785,0.6484433,0.44998226,0.7891081,0.515938,0.7969764,0.53714067,0.6489047,0.54646194,0.52242976,0.53437555,0.3925223,0.510707,0.2402489
Gimage03.jpg,30.619153152226463,47.831662571184026,257.054940964447,244.50320393837873,4,0.13892607,0.3358146,0.48375034,0.09140251,0.8306677,0.33742446,0.8407155,0.6800107,0.49370885,0.92249733,0.14808497,0.7375876,0.44602618,0.234212,0.42648783,0.38699287,0.4182151,0.51810485,0.42955703,0.64760286,0.4545943,0.7890529,0.52587974,0.80364513,0.5420987,0.6557847,0.550205,0.5261165,0.53851765,0.39456686,0.51628816,0.24580772
Gimage04.jpg,19.492368429271437,35.06770488571154,251.42960648447956,247.00439138338186,4,0.1386864,0.34732422,0.47416124,0.0796241,0.8365447,0.3044408,0.8529275,0.6578246,0.50687736,0.9161013,0.15156554,0.72438353,0.44362345,0.22090565,0.43030328,0.37667963,0.42565975,0.51015633,0.44055104,0.6403294,0.46839753,0.78375953,0.5362404,0.79262376,0.54921675,0.64181465,0.55374205,0.51223016,0.53784573,0.38114634,0.5116161,0.23102528
Gimage05.jpg,19.651995106589236,38.205369069286455,254.47406968895496,260.2962554767606,4,0.15119556,0.35650375,0.48574772,0.06634329,0.8406127,0.28381455,0.84684485,0.6716841,0.506421,0.89210254,0.16270223,0.6908252,0.45812654,0.21049897,0.44679755,0.36597764,0.44245633,0.50080734,0.45436543,0.63154113,0.47653636,0.7700617,0.5391599,0.7788325,0.5559529,0.63294244,0.5632701,0.50523037,0.5499977,0.37477452,0.5258021,0.22429161
Gimage06.jpg,17.798659816867715,29.355075310566907,243.38536160873053,242.71414836487457,4,0.12802225,0.36070338,0.47317678,0.07940741,0.8380375,0.26850992,0.84922206,0.69752467,0.50226426,0.9168036,0.14691882,0.69115037,0.448443,0.21686003,0.43829164,0.37315103,0.4350373,0.51107466,0.44859275,0.64325523,0.47099772,0.7859905,0.5390257,0.7943559,0.55599254,0.64338326,0.5619477,0.51403415,0.54652333,0.38169682,0.51715183,0.23043825
Gimage07.jpg,38.21892842737506,39.03642798507321,276.3511542327477,261.6675517619119,4,0.10745168,0.3506781,0.46566066,0.08717358,0.82512665,0.34741813,0.82647073,0.68858254,0.47277766,0.9575652,0.11774172,0.7667296,0.42610946,0.24431303,0.40437636,0.40222234,0.3954385,0.5363811,0.40689763,0.66796565,0.43330163,0.81302935,0.5039909,0.8264819,0.52182776,0.6732644,0.5303545,0.54183906,0.5187189,0.40826684,0.49699086,0.2544028
Gimage08.jpg,23.907368370627346,63.15042735195365,282.9867100299937,271.29672264142897,4,0.1289707,0.37185007,0.47675547,0.082458824,0.8300212,0.2914709,0.83897865,0.6976503,0.48328248,0.9415644,0.12923816,0.7069205,0.44678837,0.22925916,0.42979375,0.3876701,0.42156166,0.5240073,0.43219447,0.65617263,0.45451635,0.8007181,0.5237749,0.8103768,0.54709965,0.65715843,0.5570705,0.5291455,0.54449207,0.3976319,0.518216,0.2435587
Gimage09.jpg,24.027112620527802,53.46452155022363,288.54094838552743,266.5009898548533,4,0.1354719,0.36174238,0.48535323,0.084689364,0.83930427,0.30002016,0.84836876,0.6973273,0.49472746,0.92179,0.13909915,0.6948223,0.45326948,0.22677462,0.43849415,0.38198507,0.43156666,0.51760507,0.4419271,0.6482484,0.46285972,0.7883107,0.5325918,0.7962052,0.5518998,0.64979666,0.56068766,0.5224766,0.54920614,0.39114064,0.5266843,0.24001345
