image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Ibimage000.jpg,170.8,47.1,15.9,18.9,109.4,109.5,ibuprofen
Ibimage001.jpg,181.5,57.7,16.9,20.5,119.5,119.8,ibuprofen
Ibimage002.jpg,186.4,62.8,14.9,21.4,122.9,123.6,ibuprofen
Ibimage003.jpg,186.1,62.2,26.6,31.3,125.1,125,ibuprofen
Ibimage004.jpg,205.1,80.8,26.7,30.7,142.1,142,ibuprofen
Ibimage005.jpg,200.5,76.5,26.1,30.4,138.1,138.4,ibuprofen
Ibimage006.jpg,191.9,68.2,18.2,23.3,129.9,130.2,ibuprofen
Ibimage007.jpg,196.5,72.5,16,19.4,133.6,134.1,ibuprofen
Ibimage008.jpg,198.3,74.6,21.1,23.1,135.9,136.1,ibuprofen
Ibimage009.jpg,181.9,58.4,19.6,24.9,121.2,121.7,ibuprofen
Ibimage010.jpg,187,63.1,25.5,29,126.4,127,ibuprofen
Ibimage011.jpg,193.6,69.7,25.5,31.6,131.3,131.6,ibuprofen
Ibimage012.jpg,185.6,61.9,23.5,27.4,125.2,126.1,ibuprofen
Ibimage013.jpg,191.4,67.9,10.7,19.4,127,127.8,ibuprofen
Ibimage014.jpg,195.4,71.2,20.8,22,134.8,134.8,ibuprofen
Ibimage015.jpg,208.8,84.4,26.8,25.4,147.9,147.7,ibuprofen
Ibimage016.jpg,178.1,54.4,23.3,26.9,119.1,119.5,ibuprofen
Ibimage017.jpg,197.4,73.6,15.4,21.8,134,134,ibuprofen
Ibimage018.jpg,177.5,53.7,15.7,22.7,116,116.5,ibuprofen
Ibimage019.jpg,180.9,57.2,15,21.9,119,119.6,ibuprofen
Ibimage020.jpg,194,70.5,17.2,23.7,131.2,131.5,ibuprofen
Ibimage021.jpg,195.5,71.5,22.2,26.7,133.9,133.8,ibuprofen
Ibimage022.jpg,205,80.7,12.5,23.5,139.8,139.4,ibuprofen
Ibimage023.jpg,192.9,69.2,14.9,27.1,128.7,129,ibuprofen
Ibimage024.jpg,193.8,70.2,16.4,28.1,130.4,130.8,ibuprofen
Ibimage025.jpg,191.2,67.4,15.9,21.4,128.7,128.9,ibuprofen
Ibimage026.jpg,187.6,63.7,15.9,20.8,125.2,125.4,ibuprofen
Ibimage027.jpg,192.5,68.6,16.2,21.1,129.7,129.8,ibuprofen
Ibimage028.jpg,179.3,55.5,13.7,15.6,120.4,120.2,ibuprofen
Ibimage029.jpg,192.5,68.5,27.5,28.1,131.1,131.3,ibuprofen
Ibimage030.jpg,189.3,65.7,27.8,27.5,129.2,129,ibuprofen
Ibimage031.jpg,197.3,73.3,27.1,27.3,135.9,135.7,ibuprofen
Ibimage032.jpg,193.6,69.9,26.8,26.2,132.5,132.4,ibuprofen
Ibimage033.jpg,190.7,67.1,26.7,26.6,130.3,130.5,ibuprofen
Ibimage034.jpg,207.6,83.6,25.9,25.8,145.9,146.1,ibuprofen
Ibimage035.jpg,211.8,87.7,27.1,25.8,149.8,149.8,ibuprofen
Ibimage036.jpg,201.7,77.8,18,19.8,140.2,140.1,ibuprofen
Ibimage037.jpg,200.5,76.6,25,29.1,139,138.7,ibuprofen
Ibimage038.jpg,210.5,86,25.8,29.3,147.7,147.2,ibuprofen
Ibimage039.jpg,207.1,83.5,26.8,29.7,143.5,144,ibuprofen
Ibimage040.jpg,184.4,61.6,18.7,26.4,122.7,123.4,ibuprofen
Ibimage041.jpg,201.2,77.2,17.5,25.2,137.4,137.3,ibuprofen
Ibimage042.jpg,217.7,92.4,17.2,24.1,152.9,151.7,ibuprofen
Ibimage043.jpg,211.8,88.1,22.5,28.8,147.8,148.1,ibuprofen
Ibimage044.jpg,218.6,94.8,21.9,29.1,154.2,154.2,ibuprofen
Ibimage045.jpg,210.1,86.1,22.5,29.1,145.9,146.2,ibuprofen
Ibimage046.jpg,201,77.1,23.3,29.3,138.2,138.3,ibuprofen
Ibimage047.jpg,193.7,69.9,25,30,131.5,131.5,ibuprofen
Ibimage048.jpg,188.5,64.9,25.7,30.6,126.7,127.2,ibuprofen
Ibimage049.jpg,183.8,59.9,17,22.2,122.5,122.6,ibuprofen
