image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Reimage000.jpg,327.5,197.7,53.4,58.4,257.6,257,redgrape
Reimage001.jpg,328.5,198.8,51.8,57.3,258.4,258,redgrape
Reimage002.jpg,340.7,210.7,58.1,55.7,270.2,269.3,redgrape
Reimage003.jpg,340.4,210.1,59.8,54.4,271.5,270.9,redgrape
Reimage004.jpg,334,203.8,52,60.9,264.9,263.7,redgrape
Reimage005.jpg,337.3,207.1,54.3,50.1,269.4,268.7,redgrape
Reimage006.jpg,335.3,205.4,55.7,56.4,263.6,263,redgrape
Reimage007.jpg,335.4,205.4,56,51.5,263.1,262.6,redgrape
Reimage008.jpg,328.9,198.9,52.7,57.2,257.8,257.1,redgrape
Reimage009.jpg,340.8,210.6,62,54,270,269.3,redgrape
Reimage010.jpg,337.6,207.3,59.7,57,268.4,267.6,redgrape
Reimage011.jpg,334,203.6,51,59.8,264.2,263.4,redgrape
Reimage012.jpg,326.6,196.5,50.2,55.9,255.8,255,redgrape
Reimage013.jpg,322.1,191.2,45.8,62.4,253.6,252.3,redgrape
Reimage014.jpg,326.9,196.8,51.3,64.3,258.3,257.7,redgrape
Reimage015.jpg,337.2,207.1,54.6,61.7,267.7,267.3,redgrape
Reimage016.jpg,330.5,200.1,47.1,63.9,260.5,259.7,redgrape
Reimage017.jpg,318,187.9,45.3,60.5,251.3,250.7,redgrape
Reimage018.jpg,340.7,210,58.2,61.8,270.9,270,redgrape
Reimage019.jpg,323.3,192.8,49.1,65.4,253.4,252.5,redgrape
Reimage020.jpg,325.6,195.2,53.1,65.9,255.4,254.7,redgrape
Reimage021.jpg,333.6,202.8,57.6,65.9,265.4,264.4,redgrape
Reimage022.jpg,334,203.4,60.7,65.9,263.5,262.7,redgrape
Reimage023.jpg,336.4,205.7,57.2,66.9,266.3,265.6,redgrape
Reimage024.jpg,322,191.6,44.7,71,251.9,251.4,redgrape
Reimage025.jpg,334.5,203.7,59,66.9,265.4,264.5,redgrape
Reimage026.jpg,340,209.2,57.9,79,270.9,270.5,redgrape
Reimage027.jpg,342,211.2,52.9,78,270.9,270.1,redgrape
Reimage028.jpg,333.2,202.7,51.7,66,260.6,259.8,redgrape
Reimage029.jpg,330.3,199.7,49.1,69.3,258.9,258.2,redgrape
Reimage030.jpg,336.9,206,58,59.3,265.7,264.2,redgrape
Reimage031.jpg,342.1,211.4,64.3,65,271,270.4,redgrape
Reimage032.jpg,329.4,198.8,56.1,65.8,258.4,258,redgrape
Reimage033.jpg,340.4,209.7,51,70.2,268.1,267.4,redgrape
Reimage034.jpg,341.7,210.8,48,70.1,270.7,269.9,redgrape
Reimage035.jpg,340.2,209.3,46.1,78.2,270.2,269.4,redgrape
Reimage036.jpg,326.6,196,49.2,68.6,256.2,255.5,redgrape
Reimage037.jpg,334,203.1,57.5,68.2,261.5,260.7,redgrape
Reimage038.jpg,342,211.3,48.7,61,270.9,269.9,redgrape
Reimage039.jpg,337.4,206.6,38.2,75.5,263.6,262.8,redgrape
Reimage040.jpg,330.7,200.1,45.9,63.6,258.8,258,redgrape
Reimage041.jpg,329.2,198.7,51.4,57.5,257.4,256.6,redgrape
Reimage042.jpg,336.3,205.3,39.7,75.5,265.9,264.8,redgrape
Reimage043.jpg,338.6,207.6,52.1,61.4,269.1,268.3,redgrape
Reimage044.jpg,338.5,207.6,58,66.7,267.1,266.2,redgrape
Reimage045.jpg,328.5,197.8,52.1,61.9,257.6,256.8,redgrape
Reimage046.jpg,337.3,206.4,57,67.2,265.7,264.6,redgrape
Reimage047.jpg,335.9,204.9,51.3,63.1,266.3,265.2,redgrape
Reimage048.jpg,333.6,202.7,53.9,65.9,261.6,260.5,redgrape
Reimage049.jpg,318.3,187.5,46.3,59.8,246.5,245.4,redgrape
