image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Orimage000.jpg,543.7,241,40.8,65.1,390.1,395,orange
Orimage001.jpg,578.5,275.7,38.2,58.5,412.1,414.9,orange
Orimage002.jpg,583.9,283.3,37.7,49,410,415.6,orange
Orimage003.jpg,581.1,277.6,40,57.8,411.2,414.9,orange
Orimage004.jpg,619.1,311.3,33.5,50.3,436.2,433.7,orange
Orimage005.jpg,566,263.8,30.4,49.9,390.9,395,orange
Orimage006.jpg,531.1,234.1,33.5,47.9,370,379.8,orange
Orimage007.jpg,599.3,295,60.6,71.4,447.2,448.5,orange
Orimage008.jpg,646.9,341.9,51.2,56.7,477.4,477.5,orange
Orimage009.jpg,589,283.8,62.8,68.4,419.9,422.9,orange
Orimage010.jpg,593.8,287.4,72.5,63,438.6,438.7,orange
Orimage011.jpg,596.4,290.3,60.1,57.5,424.5,424.6,orange
Orimage012.jpg,539.6,226.7,34.4,40,376.6,370.8,orange
Orimage013.jpg,537.9,235.7,32.8,36.6,367.2,372.7,orange
Orimage014.jpg,569.5,265.1,48.8,56.4,417,416.8,orange
Orimage015.jpg,598.8,290.1,56,58.4,446.9,445.9,orange
Orimage016.jpg,618.8,303.9,52,44.3,447.6,437.7,orange
Orimage017.jpg,565.7,260.7,49.2,53,405.3,404.9,orange
Orimage018.jpg,509.2,208.4,41.7,38.3,352.2,362.1,orange
Orimage019.jpg,524.2,227,35.5,32.2,349.5,355.8,orange
Orimage020.jpg,515.5,219,30.8,31.2,344.1,353.1,orange
Orimage021.jpg,489.9,195.8,27.1,32.9,308.1,316.3,orange
Orimage022.jpg,578.7,275,68.4,71.5,419.6,420.1,orange
Orimage023.jpg,588.7,283.9,65.4,72.3,429.7,430.5,orange
Orimage024.jpg,624.4,319.4,60.2,72.6,452.4,452.9,orange
Orimage025.jpg,666.2,362.9,53.6,53.7,488.6,489.7,orange
Orimage026.jpg,617.1,310.1,62.5,71.4,443.9,442.7,orange
Orimage027.jpg,590.1,285.2,59.4,59.3,434.7,435.6,orange
Orimage028.jpg,629.3,314.8,44.6,39.9,449.9,443.5,orange
Orimage029.jpg,587.2,281.8,59.4,62.4,424.1,424.2,orange
Orimage030.jpg,645.5,337.8,50.8,48.5,471.5,469.5,orange
Orimage031.jpg,616.3,311,55.1,50.9,451,451.7,orange
Orimage032.jpg,608.4,303.2,56,50.7,447.1,448.7,orange
Orimage033.jpg,630.4,326,54.7,48.8,464.1,465.9,orange
Orimage034.jpg,596.1,291.5,55.3,59.8,430.1,431.8,orange
Orimage035.jpg,576.3,275,54.1,44.9,408.8,411,orange
Orimage036.jpg,581.5,280.7,62.3,57.6,420.7,422.5,orange
Orimage037.jpg,614.3,313,45.3,50.9,435.8,433.9,orange
Orimage038.jpg,617.2,315.7,51.7,44.3,445.1,447.3,orange
Orimage039.jpg,561.2,260,54.8,51.4,399.5,401.3,orange
Orimage040.jpg,591.5,288.1,52.9,47.7,425.3,422.7,orange
Orimage041.jpg,586.4,284,56.4,51.6,418.2,418.9,orange
Orimage042.jpg,583.8,281,48.7,46.9,416.7,415.6,orange
Orimage043.jpg,581.7,277.4,54,50.4,429.1,425.9,orange
Orimage044.jpg,612.1,308.7,43.2,42.4,436.6,436.6,orange
Orimage045.jpg,589.5,287.1,45.5,45.9,415.8,416.7,orange
Orimage046.jpg,589.5,287.8,50.1,54,418.3,418.6,orange
Orimage047.jpg,558.2,257.2,50.8,52.9,398.3,398.2,orange
Orimage048.jpg,576.2,274.8,64.8,59,415.3,415.7,orange
Orimage049.jpg,578.7,277.4,52.1,55.7,416.4,417.1,orange
Orimage050.jpg,581.3,279.8,46,59.8,423,424.4,orange
Orimage051.jpg,588,285.8,48.5,48.7,435.7,435.1,orange
Orimage052.jpg,577.2,275.6,52.6,57,425.2,425.5,orange
Orimage053.jpg,602,300.5,48.9,42.4,432.1,432.2,orange
Orimage054.jpg,595.4,293.5,50.5,42.9,428.3,427.3,orange
Orimage055.jpg,616.6,309.2,33.2,27,444.6,444.9,orange
Orimage056.jpg,618.8,317.4,43.5,29.7,435.5,435.8,orange
Orimage057.jpg,557.8,256.4,48.1,44,406.4,407.2,orange
Orimage058.jpg,571.8,270.8,47,37.3,406.7,407,orange
Orimage059.jpg,590.4,291.5,47.9,40.1,433.2,435.4,orange
Orimage060.jpg,636,335.4,40.3,24.2,454.4,455.2,orange
Orimage061.jpg,597,296.2,47,45.1,433.7,433.8,orange
Orimage062.jpg,587.9,286,38,41.5,419.9,418.7,orange
Orimage063.jpg,584,283.2,49.8,41.1,421.8,422.9,orange
Orimage064.jpg,561.9,260.1,46.7,51,418.6,419.9,orange
Orimage065.jpg,630.1,329.2,39.7,20.6,449.5,446.6,orange
Orimage066.jpg,617.1,316.4,37.9,33.9,438.8,439.2,orange
Orimage067.jpg,606.4,305.3,33.2,54.6,440.7,441,orange
Orimage068.jpg,571.6,265.7,48.4,43.1,412.8,413.2,orange
Orimage069.jpg,587.1,279.9,48.6,49,430.2,429.7,orange
Orimage070.jpg,584.8,278.1,44.9,47.5,428.2,427.6,orange
Orimage071.jpg,622,315.9,45.6,35.6,432.8,433.2,orange
Orimage072.jpg,606.3,300,45.3,31.7,427.3,427.7,orange
Orimage073.jpg,600.8,294.8,45.6,39.5,428.5,429.2,orange
Orimage074.jpg,558.1,251.6,43.7,42.1,403.5,404.8,orange
Orimage075.jpg,620,313.9,44.6,35.3,431.3,435.1,orange
Orimage076.jpg,620.5,314.5,46,36.1,435.4,436.1,orange
Orimage077.jpg,659.2,345.2,39.7,37.6,469.2,462.5,orange
Orimage078.jpg,613.1,307,42.6,31.7,429.2,432.9,orange
Orimage079.jpg,647.3,342,41.8,27.8,455.4,456.5,orange
Orimage080.jpg,617.9,312,42.4,45.9,442.4,444.1,orange
Orimage081.jpg,610.6,301.9,38.9,43.1,440.1,438.1,orange
Orimage082.jpg,621.9,313.1,43.4,44.6,448.9,447.8,orange
Orimage083.jpg,621.6,313.3,50.1,35.1,441.8,441.1,orange
Orimage084.jpg,611.2,305.2,43.3,27.6,426.7,428.3,orange
Orimage085.jpg,586.7,278.1,44.7,42.2,429,428.4,orange
Orimage086.jpg,605.6,300.9,37.9,29.3,414.3,419,orange
Orimage087.jpg,618.7,312.2,44.9,45.5,429.4,431.4,orange
Orimage088.jpg,636.7,330.3,44.2,42.8,455.3,456.4,orange
Orimage089.jpg,625.7,319.8,36.8,39,439.9,444.6,orange
Orimage090.jpg,623.2,314.8,36.2,37.7,434.7,434.2,orange
Orimage091.jpg,614.5,307.5,41.6,41.3,439.8,440.7,orange
Orimage092.jpg,610.4,304.5,39.1,41.8,431.5,432.7,orange
Orimage093.jpg,612.7,304.4,41.1,37.7,437.7,436,orange
Orimage094.jpg,605.1,297.6,44.8,37.5,432.5,431.8,orange
Orimage095.jpg,627.6,321.6,46.6,35.8,446.9,448.1,orange
Orimage096.jpg,621.9,313.4,43.4,37,442.7,441.6,orange
Orimage097.jpg,588.8,282,41.6,35.4,438.1,439.9,orange
Orimage098.jpg,628.5,322.2,44.5,21.4,445.7,447,orange
Orimage099.jpg,647.3,333.8,43.4,35.8,477.2,471.3,orange
