image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Cy2image000.jpg,17.8,19.1,149,142.9,cylinder_20
Cy2image001.jpg,18.8,18.8,161.2,163.6,cylinder_20
Cy2image002.jpg,19.4,17.1,160.5,168.9,cylinder_20
Cy2image003.jpg,19.1,17.4,160.9,168.1,cylinder_20
Cy2image004.jpg,17.9,17,158.5,168.7,cylinder_20
Cy2image005.jpg,19.6,19.2,157.4,161.7,cylinder_20
Cy2image006.jpg,17,15.8,156.9,165,cylinder_20
Cy2image007.jpg,16.4,19.3,170.5,168.3,cylinder_20
Cy2image008.jpg,17.5,17.9,173.8,167,cylinder_20
Cy2image009.jpg,16.2,18.8,168.5,160.3,cylinder_20
Cy2image010.jpg,16.3,18.4,173.2,162.3,cylinder_20
Cy2image011.jpg,15.2,18.6,165.6,155.1,cylinder_20
Cy2image012.jpg,12.4,16.5,164.7,156.7,cylinder_20
Cy2image013.jpg,13.7,18.2,161.2,153,cylinder_20
Cy2image014.jpg,17.2,18,166.2,162.3,cylinder_20
Cy2image015.jpg,15.9,18.2,166.4,172.8,cylinder_20
Cy2image016.jpg,22.5,23.8,156.2,170.5,cylinder_20
Cy2image017.jpg,24.4,24.1,165.5,172,cylinder_20
Cy2image018.jpg,24,25.7,168.8,172.1,cylinder_20
Cy2image019.jpg,24.7,25.3,165,167.6,cylinder_20
Cy2image020.jpg,31.3,23.5,171.4,173.7,cylinder_20
Cy2image021.jpg,29,23,165.3,165,cylinder_20
Cy2image022.jpg,17.9,19.5,169,166,cylinder_20
Cy2image023.jpg,23.1,25.3,153.6,154.6,cylinder_20
Cy2image024.jpg,22.5,22,162,162.9,cylinder_20
Cy2image025.jpg,29.1,24.2,162.5,162.8,cylinder_20
Cy2image026.jpg,29.8,23.2,164.3,162.9,cylinder_20
Cy2image027.jpg,23,20.5,157,156.6,cylinder_20
Cy2image028.jpg,25.5,21.3,170.1,169.9,cylinder_20
Cy2image029.jpg,18.5,18.2,157.3,164.5,cylinder_20
Cy2image030.jpg,28.1,25,167.4,167.2,cylinder_20
Cy2image031.jpg,28.9,24.5,167.8,166.1,cylinder_20
Cy2image032.jpg,23.8,25.9,168.5,170.3,cylinder_20
Cy2image033.jpg,21,21.3,169.3,161,cylinder_20
Cy2image034.jpg,27.4,24.6,173.6,168.2,cylinder_20
Cy2image035.jpg,17.3,18,171.5,170.9,cylinder_20
Cy2image036.jpg,22.4,22.6,171.2,167.2,cylinder_20
Cy2image037.jpg,18.2,15.9,168.3,172.8,cylinder_20
Cy2image038.jpg,20.4,19.1,166.8,169.9,cylinder_20
Cy2image039.jpg,26.3,27.4,171,169.9,cylinder_20
Cy2image040.jpg,26.3,27.1,168.9,162.4,cylinder_20
Cy2image041.jpg,18.1,8.7,162.6,159.2,cylinder_20
Cy2image042.jpg,30.9,22.1,185.5,185.1,cylinder_20
Cy2image043.jpg,30.4,20.1,173.2,175.8,cylinder_20
Cy2image044.jpg,23.4,20.2,172.3,172.1,cylinder_20
Cy2image045.jpg,29.2,26,175.4,171.1,cylinder_20
Cy2image046.jpg,22.7,25,171.2,166.2,cylinder_20
Cy2image047.jpg,23.8,19,169.8,164,cylinder_20
Cy2image048.jpg,16,18.4,174.6,171.3,cylinder_20
Cy2image049.jpg,26.1,27.9,174.4,171.7,cylinder_20
Cy2image050.jpg,22.7,21.7,169.4,171.8,cylinder_20
Cy2image051.jpg,16.8,18.5,172.1,172.7,cylinder_20
Cy2image052.jpg,16.1,20.6,173.4,165.7,cylinder_20
Cy2image053.jpg,24.3,25.7,173.2,169.8,cylinder_20
Cy2image054.jpg,21.7,18.7,170.6,170.7,cylinder_20
Cy2image055.jpg,18.1,17.2,168.4,171.4,cylinder_20
Cy2image056.jpg,17.4,15.9,173.6,174,cylinder_20
Cy2image057.jpg,21.4,24,170.6,169.7,cylinder_20
Cy2image058.jpg,26,18.1,171.6,171.6,cylinder_20
Cy2image059.jpg,24.3,25.1,167,174.3,cylinder_20
