image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Chimage000.jpg,304.3,137.5,47.8,52.1,231.6,233.1,chicken
Chimage001.jpg,374.8,207.8,63.5,59,302.4,302.7,chicken
Chimage002.jpg,367.4,200.3,32.1,43.4,286.3,286.4,chicken
Chimage003.jpg,347.4,180.6,49.3,43.5,263.8,264.5,chicken
Chimage004.jpg,343.5,176.4,46.4,60.3,261.2,261.1,chicken
Chimage005.jpg,338.1,171,44.4,66.5,259.1,259.8,chicken
Chimage006.jpg,359.7,193,47.1,53,275.5,276.1,chicken
Chimage007.jpg,397.9,229.6,45.5,45,314.8,314.2,chicken
Chimage008.jpg,356.9,189.2,47.4,47.1,272.9,272.7,chicken
Chimage009.jpg,351.9,182.9,36.5,51.5,269.6,268,chicken
Chimage010.jpg,347.7,179.6,35.5,57.2,265.6,264.9,chicken
Chimage011.jpg,349.3,180.8,56.6,42.6,266,265,chicken
Chimage012.jpg,305.8,139,52.3,47.1,221.2,221.4,chicken
Chimage013.jpg,316.6,149,49.8,42.2,232.6,232.5,chicken
Chimage014.jpg,319.5,151.7,50.1,43.4,239.4,239.1,chicken
Chimage015.jpg,323.7,156.1,54.6,42.6,235.3,234.3,chicken
Chimage016.jpg,323.6,156,48.5,45.8,242,241.7,chicken
Chimage017.jpg,320.4,152.7,43.9,23.1,238.3,237.8,chicken
Chimage018.jpg,317.2,150.3,15.1,21,236.2,235.8,chicken
Chimage019.jpg,361.8,194.6,53.6,64.2,279.9,279.2,chicken
Chimage020.jpg,377.1,209.6,84.3,52.3,301.5,301.1,chicken
Chimage021.jpg,335,167.9,44.4,42.3,253.4,254,chicken
Chimage022.jpg,309,142,56.3,53.1,231.6,231.8,chicken
Chimage023.jpg,329.3,162.2,52.4,65.7,250.7,251.6,chicken
Chimage024.jpg,335.8,168.5,46.5,66.5,257.3,257.9,chicken
Chimage025.jpg,346.5,178.8,36.6,67.5,269.3,270,chicken
Chimage026.jpg,352.9,186.2,36.7,59.5,266.5,266.6,chicken
Chimage027.jpg,362.1,195.2,44.2,43.3,277.6,278.7,chicken
Chimage028.jpg,394.1,227.1,88.6,35.5,311,310.5,chicken
Chimage029.jpg,316.6,149.1,47.2,45.5,241.8,241.4,chicken
Chimage030.jpg,304.8,137.7,48.6,42.3,233.7,233,chicken
Chimage031.jpg,295.2,128.3,40.4,44.7,213.3,213.3,chicken
Chimage032.jpg,352.4,182,61.7,45.1,266.6,259.9,chicken
Chimage033.jpg,323.6,156.6,57.1,43.2,238.6,239,chicken
Chimage034.jpg,303,136.3,55.2,57.2,223.9,223.8,chicken
Chimage035.jpg,329.7,162.2,17.3,43.8,263.8,263.3,chicken
Chimage036.jpg,373.6,206.1,53.8,51.6,295.1,295.6,chicken
Chimage037.jpg,349.9,182.3,68.7,38.4,270.5,270.7,chicken
Chimage038.jpg,338.8,171.4,51,40.9,260.5,260.9,chicken
Chimage039.jpg,333.3,166.1,61.5,58.2,246.9,246.9,chicken
Chimage040.jpg,356,182.3,64.6,40.7,268.4,261.1,chicken
Chimage041.jpg,323.6,155.6,39.7,30.1,244.6,242.9,chicken
Chimage042.jpg,333.7,165.7,38.3,49.3,253.6,253.3,chicken
