image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Sqimage000.jpg,17.8,19.1,149,142.9,square_20
Sqimage001.jpg,18.8,18.8,161.2,163.6,square_20
Sqimage002.jpg,19.4,17.1,160.5,168.9,square_20
Sqimage003.jpg,19.1,17.4,160.9,168.1,square_20
Sqimage004.jpg,17.9,17,158.5,168.7,square_20
Sqimage005.jpg,19.6,19.2,157.4,161.7,square_20
Sqimage006.jpg,17,15.8,156.9,165,square_20
Sqimage007.jpg,16.4,19.3,170.5,168.3,square_20
Sqimage008.jpg,17.5,17.9,173.8,167,square_20
Sqimage009.jpg,16.2,18.8,168.5,160.3,square_20
Sqimage010.jpg,16.3,18.4,173.2,162.3,square_20
Sqimage011.jpg,15.2,18.6,165.6,155.1,square_20
Sqimage012.jpg,12.4,16.5,164.7,156.7,square_20
Sqimage013.jpg,13.7,18.2,161.2,153,square_20
Sqimage014.jpg,17.2,18,166.2,162.3,square_20
Sqimage015.jpg,15.9,18.2,166.4,172.8,square_20
Sqimage016.jpg,22.5,23.8,156.2,170.5,square_20
Sqimage017.jpg,24.4,24.1,165.5,172,square_20
Sqimage018.jpg,24,25.7,168.8,172.1,square_20
Sqimage019.jpg,24.7,25.3,165,167.6,square_20
Sqimage020.jpg,31.3,23.5,171.4,173.7,square_20
Sqimage021.jpg,29,23,165.3,165,square_20
Sqimage022.jpg,17.9,19.5,169,166,square_20
Sqimage023.jpg,23.1,25.3,153.6,154.6,square_20
Sqimage024.jpg,22.5,22,162,162.9,square_20
Sqimage025.jpg,29.1,24.2,162.5,162.8,square_20
Sqimage026.jpg,29.8,23.2,164.3,162.9,square_20
Sqimage027.jpg,23,20.5,157,156.6,square_20
Sqimage028.jpg,25.5,21.3,170.1,169.9,square_20
Sqimage029.jpg,18.5,18.2,157.3,164.5,square_20
Sqimage030.jpg,28.1,25,167.4,167.2,square_20
Sqimage031.jpg,28.9,24.5,167.8,166.1,square_20
Sqimage032.jpg,23.8,25.9,168.5,170.3,square_20
Sqimage033.jpg,21,21.3,169.3,161,square_20
Sqimage034.jpg,27.4,24.6,173.6,168.2,square_20
Sqimage035.jpg,17.3,18,171.5,170.9,square_20
Sqimage036.jpg,22.4,22.6,171.2,167.2,square_20
Sqimage037.jpg,18.2,15.9,168.3,172.8,square_20
Sqimage038.jpg,20.4,19.1,166.8,169.9,square_20
Sqimage039.jpg,26.3,27.4,171,169.9,square_20
Sqimage040.jpg,26.3,27.1,168.9,162.4,square_20
Sqimage041.jpg,18.1,8.7,162.6,159.2,square_20
Sqimage042.jpg,30.9,22.1,185.5,185.1,square_20
Sqimage043.jpg,30.4,20.1,173.2,175.8,square_20
Sqimage044.jpg,23.4,20.2,172.3,172.1,square_20
Sqimage045.jpg,29.2,26,175.4,171.1,square_20
Sqimage046.jpg,22.7,25,171.2,166.2,square_20
Sqimage047.jpg,23.8,19,169.8,164,square_20
Sqimage048.jpg,16,18.4,174.6,171.3,square_20
Sqimage049.jpg,26.1,27.9,174.4,171.7,square_20
Sqimage050.jpg,22.7,21.7,169.4,171.8,square_20
Sqimage051.jpg,16.8,18.5,172.1,172.7,square_20
Sqimage052.jpg,16.1,20.6,173.4,165.7,square_20
Sqimage053.jpg,24.3,25.7,173.2,169.8,square_20
Sqimage054.jpg,21.7,18.7,170.6,170.7,square_20
Sqimage055.jpg,18.1,17.2,168.4,171.4,square_20
Sqimage056.jpg,17.4,15.9,173.6,174,square_20
Sqimage057.jpg,21.4,24,170.6,169.7,square_20
Sqimage058.jpg,26,18.1,171.6,171.6,square_20
Sqimage059.jpg,24.3,25.1,167,174.3,square_20
Sqimage060.jpg,23.4,25.1,170.9,174.4,square_20
Sqimage061.jpg,20.4,21.1,166.8,166.1,square_20
Sqimage062.jpg,26,24.3,173.4,172,square_20
Sqimage063.jpg,18.3,18.5,169,166.6,square_20
Sqimage064.jpg,29.9,21.5,174.1,174,square_20
Sqimage065.jpg,19.4,23.4,171.7,167.5,square_20
Sqimage066.jpg,22.2,28.5,172.6,164.8,square_20
Sqimage067.jpg,23.3,28.4,173.9,165.1,square_20
Sqimage068.jpg,27.6,25.7,173.2,166.7,square_20
Sqimage069.jpg,18.6,18,171.7,169.5,square_20
Sqimage070.jpg,29.3,22.8,173,174.8,square_20
Sqimage071.jpg,26.4,24,169,176.5,square_20
Sqimage072.jpg,24.4,22.9,173.3,173.6,square_20
Sqimage073.jpg,18.3,19.4,172.4,168.9,square_20
Sqimage074.jpg,27,23.7,171,175.6,square_20
Sqimage075.jpg,15.9,17.9,173.4,175.3,square_20
Sqimage076.jpg,24.5,28.5,174.6,171.4,square_20
Sqimage077.jpg,18.7,15.6,169.1,178.2,square_20
Sqimage078.jpg,16.9,16.9,175.3,172.8,square_20
Sqimage079.jpg,15.3,19.1,184.5,177.9,square_20
Sqimage080.jpg,20.3,19.1,172.1,171.6,square_20
Sqimage081.jpg,23.5,26.3,174.4,166.3,square_20
Sqimage082.jpg,29.5,23.9,173.9,174.4,square_20
Sqimage083.jpg,20.5,18.6,171.2,169.1,square_20
Sqimage084.jpg,24.1,18.5,175.2,169.6,square_20
Sqimage085.jpg,23.8,27.5,173.3,170.1,square_20
Sqimage086.jpg,16.1,20.8,172.2,166.7,square_20
Sqimage087.jpg,30.1,23.6,173.7,173.8,square_20
Sqimage088.jpg,22.3,11.1,160.4,165.8,square_20
Sqimage089.jpg,50.4,20.6,177.3,181.7,square_20
Sqimage090.jpg,26.3,22.4,169,174.2,square_20
Sqimage091.jpg,28.7,21,167.5,168.2,square_20
Sqimage092.jpg,30.8,21.5,174.7,174.9,square_20
Sqimage093.jpg,13.5,24.7,163.7,157.5,square_20
Sqimage094.jpg,12.4,14.8,164,154.9,square_20
Sqimage095.jpg,20.8,16.9,168.2,162.3,square_20
Sqimage096.jpg,20,21.6,170,172.9,square_20
Sqimage097.jpg,16.4,17.1,169.4,177,square_20
Sqimage098.jpg,17.2,16.7,176.5,171.3,square_20
Sqimage099.jpg,17.1,17.7,177.8,167.5,square_20
