image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Cy6image000.jpg,63.6,96.1,345.2,382,cylinder_60
Cy6image001.jpg,69.7,96.2,363.6,402.6,cylinder_60
Cy6image002.jpg,70.9,93.8,366.8,401.3,cylinder_60
Cy6image003.jpg,70.5,93.3,367.4,399,cylinder_60
Cy6image004.jpg,71.2,92.1,369.8,398.3,cylinder_60
Cy6image005.jpg,71,92.2,371.5,398,cylinder_60
Cy6image006.jpg,71.2,91.7,369.4,391.1,cylinder_60
Cy6image007.jpg,71.1,90.9,374.9,394.6,cylinder_60
Cy6image008.jpg,71.4,91.3,376.5,393.7,cylinder_60
Cy6image009.jpg,71.5,90.6,378.1,392.5,cylinder_60
Cy6image010.jpg,72,90.6,379.3,390.1,cylinder_60
Cy6image011.jpg,71.2,90.5,374,385.2,cylinder_60
Cy6image012.jpg,71.6,89.5,380.2,389.7,cylinder_60
Cy6image013.jpg,71.4,90,381.2,388.2,cylinder_60
Cy6image014.jpg,71.6,90.5,381.1,387.7,cylinder_60
Cy6image015.jpg,71.4,90,384.9,387.1,cylinder_60
Cy6image016.jpg,71.7,90,371.6,370.6,cylinder_60
Cy6image017.jpg,72,89.3,384.5,381.3,cylinder_60
Cy6image018.jpg,71.7,89.8,369.8,364.6,cylinder_60
Cy6image019.jpg,71.7,89.8,385.9,376.7,cylinder_60
Cy6image020.jpg,70.5,89.1,390.5,374,cylinder_60
Cy6image021.jpg,70.4,88.7,391.2,374.1,cylinder_60
Cy6image022.jpg,69.6,88.4,392.2,373.8,cylinder_60
Cy6image023.jpg,68.3,88.1,393.8,371.4,cylinder_60
Cy6image024.jpg,66.9,87,395.3,369,cylinder_60
Cy6image025.jpg,65.7,86.3,396.4,368,cylinder_60
Cy6image026.jpg,63.8,85.7,397.4,366.9,cylinder_60
Cy6image027.jpg,66,75.1,398.7,365.1,cylinder_60
Cy6image028.jpg,70.6,82.2,393.7,371.2,cylinder_60
Cy6image029.jpg,62.5,79.4,401.5,364.1,cylinder_60
Cy6image030.jpg,71.2,80.9,392.1,373.2,cylinder_60
Cy6image031.jpg,74,80.4,390.3,377.5,cylinder_60
Cy6image032.jpg,71.7,78.8,382.7,385,cylinder_60
