image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Rbmimage000.jpg,352.6,222,47.9,48.7,292.9,294.6,roundbottlemedium
Rbmimage001.jpg,398.3,262.1,41.9,39.9,333.4,330,roundbottlemedium
Rbmimage002.jpg,367.3,235.7,41.1,43.7,300.9,302.1,roundbottlemedium
Rbmimage003.jpg,392.3,259.2,42.6,44.3,326.8,326.5,roundbottlemedium
Rbmimage004.jpg,395.7,263.5,43.2,45.2,329.8,330.6,roundbottlemedium
Rbmimage005.jpg,404.3,272,46,44.6,339.2,339.2,roundbottlemedium
Rbmimage006.jpg,404,271.9,48.3,45,341.7,342.4,roundbottlemedium
Rbmimage007.jpg,417.5,284.4,40.8,44.4,355.9,355.7,roundbottlemedium
Rbmimage008.jpg,401.5,269,48.9,46.6,339,339.4,roundbottlemedium
Rbmimage009.jpg,375.5,244.3,46.8,43.5,316.2,316.4,roundbottlemedium
Rbmimage010.jpg,380.7,249,48.5,42.2,320.4,321.5,roundbottlemedium
Rbmimage011.jpg,379.3,246.7,49.8,46.8,319,319,roundbottlemedium
Rbmimage012.jpg,375,243.5,48.5,43.8,315.3,316.8,roundbottlemedium
Rbmimage013.jpg,405.4,274.3,45.3,39.6,343.9,346,roundbottlemedium
Rbmimage014.jpg,401.7,270.8,53,44.5,342.5,343.4,roundbottlemedium
Rbmimage015.jpg,413,282.2,46.9,47.6,349.2,350,roundbottlemedium
Rbmimage016.jpg,411,279.9,42.5,50.7,346.8,348.6,roundbottlemedium
Rbmimage017.jpg,383.1,253.1,45.3,47.7,321.7,323,roundbottlemedium
Rbmimage018.jpg,407.6,276.6,44,49.4,342.5,344.6,roundbottlemedium
Rbmimage019.jpg,404.6,273.4,42.1,41.3,339.2,340.2,roundbottlemedium
Rbmimage020.jpg,407.4,276.2,39.5,37.7,341.8,343.1,roundbottlemedium
Rbmimage021.jpg,421,290.1,42.3,50.3,357.8,359.4,roundbottlemedium
Rbmimage022.jpg,383.3,251.5,50.5,48.6,322.9,324,roundbottlemedium
Rbmimage023.jpg,374.5,243.6,51.7,46.6,314.2,315.6,roundbottlemedium
Rbmimage024.jpg,398.8,267.5,47.7,42.4,338.6,339.7,roundbottlemedium
Rbmimage025.jpg,396.4,264.3,50.1,43.3,336,336.6,roundbottlemedium
Rbmimage026.jpg,405.3,273.5,46.2,44.5,343.7,344.5,roundbottlemedium
Rbmimage027.jpg,419.5,288.2,52.3,43.2,357.8,359,roundbottlemedium
Rbmimage028.jpg,415.9,284.3,49,35,353.5,354.2,roundbottlemedium
Rbmimage029.jpg,437.4,294.9,40.6,32.2,374.5,365,roundbottlemedium
Rbmimage030.jpg,417.9,283.8,50.2,30.7,357.6,356.3,roundbottlemedium
Rbmimage031.jpg,422.6,288.4,44,53.5,363.1,362,roundbottlemedium
Rbmimage032.jpg,402.5,270,27.3,26.6,343.1,343.5,roundbottlemedium
Rbmimage033.jpg,375.8,242.6,24.9,20.1,306.6,306.1,roundbottlemedium
Rbmimage034.jpg,391.4,258.5,26.2,23.7,325.8,325.8,roundbottlemedium
Rbmimage035.jpg,411.2,278.5,33.4,31.5,347.5,348,roundbottlemedium
Rbmimage036.jpg,409,276.1,31.9,30.1,346,346.7,roundbottlemedium
Rbmimage037.jpg,420.6,289.2,31.4,34.8,358.2,359.5,roundbottlemedium
Rbmimage038.jpg,429.9,298.7,29.7,27.1,368.6,369.9,roundbottlemedium
Rbmimage039.jpg,416.6,285.1,35.3,30.5,356.1,357.8,roundbottlemedium
Rbmimage040.jpg,402.8,271.7,36.4,27.5,342.7,344.3,roundbottlemedium
Rbmimage041.jpg,383.8,252.6,37.5,26.8,323.3,324.4,roundbottlemedium
Rbmimage042.jpg,393.2,261.2,37,26.1,332.3,332.5,roundbottlemedium
Rbmimage043.jpg,420.7,289.3,32.9,25,358.8,359.9,roundbottlemedium
Rbmimage044.jpg,424.2,292.7,37.8,30.6,363,363.7,roundbottlemedium
