image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Cy2image000.jpg,11.9,16.6,124.7,121.6,cylinder_20
Cy2image001.jpg,12.9,16.9,142,137.7,cylinder_20
Cy2image002.jpg,14.2,17.8,147.6,140.5,cylinder_20
Cy2image003.jpg,15.1,18,150.8,144.1,cylinder_20
Cy2image004.jpg,15.4,18.1,152,145.1,cylinder_20
Cy2image005.jpg,16.2,18.8,150.1,143.6,cylinder_20
Cy2image006.jpg,16.4,19.2,149.9,143.4,cylinder_20
Cy2image007.jpg,17.1,20.1,155.6,150.6,cylinder_20
Cy2image008.jpg,17.2,18.6,150.6,147.7,cylinder_20
Cy2image009.jpg,17.3,17.7,150.2,148.4,cylinder_20
Cy2image010.jpg,18,17,150.4,150.2,cylinder_20
Cy2image011.jpg,18.9,16.7,149.9,150.9,cylinder_20
Cy2image012.jpg,18.7,16.1,149.4,153.4,cylinder_20
Cy2image013.jpg,18.9,16.3,148.9,153.9,cylinder_20
Cy2image014.jpg,19.2,15.5,152.3,159.1,cylinder_20
Cy2image015.jpg,17.8,15.8,152.2,157.9,cylinder_20
Cy2image016.jpg,18.2,14.3,146.5,151.2,cylinder_20
Cy2image017.jpg,16.8,14.4,149.5,152.4,cylinder_20
Cy2image018.jpg,18.7,15,153.8,158.9,cylinder_20
Cy2image019.jpg,19.2,16,152.1,160.1,cylinder_20
Cy2image020.jpg,19.2,16.5,154.6,158.7,cylinder_20
Cy2image021.jpg,17.7,18.6,153.6,152.8,cylinder_20
Cy2image022.jpg,17.5,18.2,158,155.6,cylinder_20
Cy2image023.jpg,15.4,18.2,156.7,150.2,cylinder_20
Cy2image024.jpg,18.3,17.1,157,160,cylinder_20
Cy2image025.jpg,18.4,16.5,157.4,160.7,cylinder_20
Cy2image026.jpg,15.2,12.5,148.4,150.8,cylinder_20
Cy2image027.jpg,17.5,14.3,152.3,155.8,cylinder_20
Cy2image028.jpg,18,14.9,152.9,158.5,cylinder_20
Cy2image029.jpg,18.5,16.1,155.5,161.7,cylinder_20
Cy2image030.jpg,18.3,16.4,155.9,161,cylinder_20
Cy2image031.jpg,18.4,16.5,158.1,160.3,cylinder_20
Cy2image032.jpg,17.8,16.3,158.5,159.6,cylinder_20
Cy2image033.jpg,17.5,17.9,159.7,158.4,cylinder_20
Cy2image034.jpg,17.2,19.2,159.9,156.5,cylinder_20
Cy2image035.jpg,16.6,18.9,160.1,155.5,cylinder_20
Cy2image036.jpg,15.6,18.6,160.8,152.8,cylinder_20
