image_name,weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label
Grimage000.jpg,335.3,200.5,78.2,93.8,261.5,261.2,greengrape
Grimage001.jpg,342.5,207.7,77.0,93.8,268.7,267.6,greengrape
Grimage002.jpg,355.3,220.4,75.0,93.7,281.9,282.4,greengrape
Grimage003.jpg,357.5,222.8,71.0,88.3,287.4,287.0,greengrape
Grimage004.jpg,359.5,224.9,64.1,85.7,285.1,285.0,greengrape
Grimage005.jpg,363.9,229.1,69.3,78.0,290.9,290.7,greengrape
Grimage006.jpg,349.9,215.4,74.1,89.3,274.6,274.4,greengrape
Grimage007.jpg,357.3,222.4,68.4,85.3,285.8,285.5,greengrape
Grimage008.jpg,378.1,243.4,49.3,84.7,307.2,306.8,greengrape
Grimage009.jpg,355.0,220.0,56.7,75.3,286.8,286.4,greengrape
Grimage010.jpg,371.8,237.4,51.0,74.2,302.5,302.2,greengrape
Grimage011.jpg,363.6,228.9,59.2,82.4,290.7,290.5,greengrape
Grimage012.jpg,338.4,203.6,74.3,96.4,264.9,264.5,greengrape
Grimage013.jpg,358.0,223.1,69.2,72.2,285.6,285.0,greengrape
Grimage014.jpg,347.5,212.3,66.4,77.8,279.5,278.8,greengrape
Grimage015.jpg,360.1,225.6,79.6,66.9,286.5,286.0,greengrape
Grimage016.jpg,384.4,249.7,57.4,78.1,313.4,313.1,greengrape
Grimage017.jpg,358.8,224.4,58.1,66.4,283.0,282.6,greengrape
Grimage018.jpg,384.1,249.3,63.4,81.8,312.4,312.2,greengrape
Grimage019.jpg,377.1,242.2,57.3,84.3,307.7,307.5,greengrape
Grimage020.jpg,356.3,221.6,76.6,68.3,282.9,283.0,greengrape
Grimage021.jpg,359.9,225.4,74.6,56.5,286.0,285.3,greengrape
Grimage022.jpg,363.2,228.7,75.7,64.1,291.0,290.8,greengrape
Grimage023.jpg,374.4,240.1,60.2,72.6,300.8,300.8,greengrape
Grimage024.jpg,380.7,246.1,60.9,75.1,307.6,307.4,greengrape
Grimage025.jpg,373.9,239.4,69.4,57.5,298.5,298.2,greengrape
Grimage026.jpg,358.3,223.8,57.4,82.4,286.3,286.5,greengrape
Grimage027.jpg,355.3,220.6,67.2,84.2,282.6,282.4,greengrape
Grimage028.jpg,346.7,211.8,50.0,76.6,279.9,279.6,greengrape
Grimage029.jpg,371.3,236.8,59.1,67.0,296.6,296.8,greengrape
Grimage030.jpg,357.0,222.4,69.3,68.3,284.6,284.2,greengrape
Grimage031.jpg,351.3,216.5,75.6,65.8,281.0,280.9,greengrape
Grimage032.jpg,360.6,226.0,74.4,66.3,286.6,286.5,greengrape
Grimage033.jpg,352.9,218.5,55.9,81.9,278.8,278.6,greengrape
Grimage034.jpg,350.9,216.3,71.1,96.2,279.1,278.9,greengrape
Grimage035.jpg,385.9,251.4,54.5,67.2,313.6,313.7,greengrape
Grimage036.jpg,380.3,245.8,52.2,79.9,306.2,306.2,greengrape
Grimage037.jpg,349.6,214.9,58.8,73.8,280.8,280.7,greengrape
Grimage038.jpg,369.0,234.5,61.1,70.8,294.6,294.6,greengrape
Grimage039.jpg,381.1,246.5,48.9,75.0,313.0,313.3,greengrape
Grimage040.jpg,358.1,223.4,63.1,76.1,285.9,285.8,greengrape
Grimage041.jpg,346.3,211.9,67.8,62.6,270.8,270.7,greengrape
Grimage042.jpg,350.9,216.0,63.7,81.7,281.6,281.7,greengrape
Grimage043.jpg,360.0,225.4,76.1,71.2,286.7,286.9,greengrape
Grimage044.jpg,355.9,221.4,68.9,82.5,286.5,286.6,greengrape
Grimage045.jpg,358.5,224.2,41.7,58.0,284.8,285.2,greengrape
Grimage046.jpg,383.3,248.7,53.5,78.3,311.7,311.9,greengrape
Grimage047.jpg,350.5,215.8,59.6,81.4,281.1,281.1,greengrape
Grimage048.jpg,366.9,232.7,64.8,77.5,294.0,293.9,greengrape
Grimage049.jpg,364.2,229.5,43.2,66.3,295.4,294.9,greengrape
